Unnamed: 0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	mean
Keratinocytes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000000000004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.247906666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0368066666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015231688888888891
MEP	1.0	0.305236666666667	0.0355466666666666	0.703396666666667	0.0012566666666666	0.40079	1.0	0.09861	1.0	0.0460533333333333	1.0	0.200273333333333	0.43875	0.14843	1.0	1.0	0.170346666666667	0.120946666666667	0.167563333333333	0.0981033333333333	0.0	1.0	0.0384533333333333	1.0	0.0444933333333334	0.0886633333333333	1.0	0.273433333333333	0.158533333333333	0.0896533333333334	0.120623333333333	0.24667	1.0	1.0	1.0	1.0	0.127563333333333	0.0	1.0	0.08243	1.0	1.0	0.01311	1.0	1.0	0.0003866666666666	1.0	0.0	1.0	0.07094	0.0	0.29125	0.175856666666667	0.0394033333333333	1.0	1.0	1.0	0.17458	0.183593333333333	0.118916666666667	1.0	0.100616666666667	1.0	0.191656666666667	0.207573333333333	0.00853	0.0	1.0	0.237863333333333	0.0405266666666667	0.349973333333333	0.0081833333333333	0.218956666666667	1.0	0.0807566666666667	1.0	1.0	0.0155999999999999	0.0	1.0	0.25896	0.204406666666667	1.0	1.0	1.0	0.0	1.0	0.06442	0.14154	0.04438	0.18613	0.0597333333333333	0.172826666666667	0.0	0.0	0.01203	1.0	0.0927433333333333	1.0	0.0146266666666667	1.0	0.0761933333333333	0.0423733333333334	0.0	1.0	0.0544033333333334	0.622273333333333	1.0	1.0	1.0	1.0	0.05622	1.0	1.0	1.0	0.111516666666667	0.0478733333333333	1.0	0.0	0.0965633333333333	0.172406666666667	0.0	0.0600533333333333	0.0	1.0	1.0	1.0	1.0	0.0067766666666666	0.0	0.0680233333333333	0.13591	1.0	0.0300766666666666	1.0	1.0	0.15423	1.0	0.601463333333333	1.0	0.0440700000000001	0.08741	0.38441	0.0186366666666666	1.0	0.02696	1.0	0.10022	1.0	0.48163	0.46310388888888887
MPP	0.983173333333333	0.463283333333333	0.980963333333333	0.770416666666667	1.0	0.68766	1.0	0.573503333333333	0.665493333333333	0.457013333333333	0.986036666666667	0.615556666666667	0.520113333333333	0.4776	0.734866666666667	0.01914	0.353533333333333	0.946936666666667	0.305223333333333	0.425586666666667	0.731623333333333	0.0	0.377986666666667	0.486096666666667	0.179016666666667	0.74952	0.919143333333333	0.70807	0.64684	0.358923333333333	0.0133633333333333	1.0	0.219386666666667	0.0990733333333333	1.0	1.0	1.0	0.766423333333333	1.0	1.0	0.788786666666667	0.402963333333333	0.95244	0.14936	0.97125	0.0	0.86237	0.783843333333333	0.94297	0.23514	0.649883333333333	1.0	1.0	1.0	1.0	1.0	1.0	0.911796666666667	1.0	0.589176666666667	0.0	0.69226	0.347336666666667	1.0	0.387526666666667	0.898656666666667	0.288633333333333	0.93443	0.623856666666667	0.18836	1.0	0.32466	1.0	1.0	0.508403333333333	1.0	0.90848	0.05348	0.341243333333333	0.734866666666667	0.671086666666667	0.224206666666667	0.929683333333333	0.888206666666667	0.594213333333333	0.754403333333333	0.261893333333333	0.201953333333333	1.0	0.747073333333333	0.729243333333333	1.0	0.398986666666667	1.0	0.156706666666667	0.724226666666667	0.0015233333333333	1.0	0.860686666666667	0.937413333333333	1.0	0.77389	0.267026666666667	0.286253333333333	0.20874	1.0	0.898656666666667	0.993773333333333	1.0	0.09744	0.115706666666667	0.316606666666667	1.0	0.901013333333333	1.0	0.730816666666667	0.47558	0.05105	0.244733333333333	1.0	0.597766666666667	0.372406666666667	0.42013	0.395523333333333	0.826016666666667	0.13359	0.8142	0.994416666666667	0.437946666666667	0.97125	0.19853	0.703403333333333	0.478166666666667	0.0938533333333333	0.636806666666667	1.0	0.531826666666667	1.0	0.88493	0.0755666666666667	0.693033333333333	1.0	0.4417	0.76721	0.457013333333333	0.09306	1.0	0.69711	0.78458	0.582106666666667	0.6414578444444443
MSC	0.0058933333333333	0.0	0.0	0.338723333333333	0.0	0.0	0.0	2.33333333333752e-05	0.0	0.0	0.0190766666666666	0.0	0.0	0.0	0.403393333333333	0.0	0.0	0.0	0.23038	0.0	0.0	1.0	0.0912366666666666	0.0238866666666666	0.337783333333333	0.0	0.0	0.0	0.12168	0.0	0.0	0.0593233333333333	0.0027633333333333	0.0	0.257866666666667	0.0409466666666667	0.0	0.147456666666667	0.00319	0.0229233333333333	0.0823433333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00297	0.0	0.0	0.0	0.0	0.0579566666666667	0.0	0.0672833333333334	0.0	0.0208633333333333	0.0	0.253586666666667	0.0	0.0	0.0	0.0	0.0304633333333333	0.0401833333333333	0.0	0.924123333333333	0.0	0.0	0.299263333333333	0.0	3.33333333335517e-06	0.0521233333333333	0.216203333333333	0.0	1.0	0.0	0.0032799999999999	0.0	0.0271366666666667	0.00485	0.0	1.0	0.0	0.0	0.0	0.0670833333333334	0.0	0.0	0.0	0.0	0.0	0.328783333333333	0.02983	0.429906666666667	0.0	0.0	0.0	0.0	0.0	0.257513333333333	0.0	0.28425	0.0	1.0	0.0	0.0221533333333334	0.0	0.770503333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.00319	0.0	0.0	0.0	0.0	0.0	0.0	0.133646666666667	0.2029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03552	0.0	0.0002566666666666	0.11294	0.4881	0.0	0.0	0.0	7.33333333333697e-05	0.344753333333333	0.0	0.0056899999999999	0.0	0.142546666666667	0.0295833333333333	0.0858560222222222
Macrophages	0.127676666666667	0.0286766666666667	0.0035333333333333	0.0442366666666667	0.0010166666666666	0.0216499999999999	0.0289199999999999	0.0638833333333333	0.322346666666667	0.02881	0.01283	0.35331	0.0416800000000001	0.0638833333333333	0.1117	0.114066666666667	0.157686666666667	0.206463333333333	0.0714399999999999	0.0329633333333333	0.34628	0.0472633333333333	1.0	0.0001733333333333	0.0259033333333333	0.05853	0.0	0.0021266666666667	0.26067	0.01574	0.0	0.151283333333333	0.0	0.0403833333333333	1.0	0.454223333333333	0.06087	1.0	0.14177	0.40404	0.0015866666666666	0.02599	0.335813333333333	0.0013333333333333	0.0329633333333333	0.0003133333333333	0.0420366666666667	0.10083	0.80064	0.0266666666666666	1.0	0.0570666666666667	0.360676666666667	0.0980033333333333	1.0	0.06492	0.460666666666667	0.0109766666666666	0.282236666666667	0.0	0.0055866666666666	0.0722166666666667	0.0156766666666667	0.0390233333333333	0.0	0.357093333333333	0.0092566666666666	0.0570666666666667	0.134766666666667	0.0052166666666666	0.0605666666666667	0.0	0.0638833333333333	0.285103333333333	0.0243066666666667	0.01145	0.301863333333333	0.3589	0.22878	0.55417	0.222936666666667	0.00568	0.0883699999999999	0.04239	0.0222933333333334	0.05484	0.647786666666667	0.04022	0.0322366666666667	0.0324266666666667	0.0350966666666667	0.36612	0.0218699999999999	0.0250166666666667	4.66666666666393e-05	0.965213333333333	0.0112066666666667	1.0	0.0042766666666667	0.0283433333333334	0.06723	0.01275	0.1717	0.0600233333333333	0.0476333333333333	0.589153333333333	0.0257866666666666	0.02858	0.0365666666666666	0.0	0.03087	0.0036766666666666	1.0	0.0718433333333334	0.113463333333333	0.01256	0.0234066666666667	0.03854	0.0	0.0289199999999999	0.01928	0.0169899999999999	0.03807	0.04221	0.0522899999999999	0.0158833333333334	0.0266666666666666	1.0	6.66666666671034e-06	0.00919	0.234193333333333	0.41219	0.790946666666667	0.123043333333333	0.04938	0.317256666666667	0.126286666666667	1.0	1.0	0.01928	0.0023499999999999	0.42039	0.18031	0.82656	0.21899	0.00033	0.90265	0.0266666666666666	0.33401	0.0034433333333333	0.18901075555555552
Macrophages M1	1.0	1.0	1.0	0.45365	0.0033766666666666	0.81812	0.0190366666666667	1.0	0.13753	0.44309	0.0740533333333333	1.0	0.205653333333333	1.0	1.0	0.29789	1.0	0.514076666666667	0.02267	0.178163333333333	1.0	0.0001233333333333	0.602806666666667	0.0038966666666666	0.706486666666667	0.789426666666667	0.00922	1.0	1.0	0.855136666666667	0.0	1.0	0.0	0.432546666666667	0.89362	1.0	0.706486666666667	1.0	0.8255	1.0	0.07001	0.175156666666667	0.178163333333333	0.323223333333333	1.0	0.100696666666667	0.62182	1.0	0.27397	0.369263333333333	1.0	1.0	1.0	0.0305166666666666	1.0	0.29789	1.0	0.933493333333333	0.925263333333333	0.0727366666666667	5.9999999999949e-05	1.0	0.47996	0.240166666666667	0.0445966666666666	1.0	0.0445966666666666	0.0504233333333334	1.0	0.02559	0.39766	0.0350433333333333	0.130196666666667	0.35072	0.13267	0.240166666666667	0.653806666666667	0.07134	1.0	1.0	0.04777	0.0	0.673476666666667	0.578416666666667	0.240166666666667	1.0	0.917166666666667	0.023	0.572406666666667	1.0	0.81086	1.0	0.0590333333333334	0.41262	0.474586666666667	1.0	0.014	0.41262	0.497063333333333	1.0	0.862843333333333	0.0950666666666666	1.0	0.18105	0.127983333333333	0.121196666666667	1.0	0.199263333333333	0.66022	0.0076866666666666	0.0120233333333334	0.0282666666666667	0.782333333333333	1.0	1.0	1.0	1.0	0.0184266666666667	0.0487033333333333	1.0	0.26612	0.427246666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.402553333333333	1.0	1.0	1.0	0.609393333333333	0.0341633333333333	0.0237000000000001	1.0	0.218966666666667	1.0	1.0	0.00575	1.0	1.0	0.393023333333333	1.0	0.147306666666667	0.0069866666666667	1.0	1.0	1.0	0.03655	0.5647451333333333
Macrophages M2	0.0	0.0	0.0	0.234016666666667	0.0	0.0	0.0546833333333333	0.00255	0.411776666666667	0.0	0.0	2.33333333333752e-05	2.99999999999745e-05	0.0	0.0	0.0007899999999999	0.0008133333333333	0.0058966666666666	0.0	0.0	0.0	0.0011033333333333	0.89626	0.0	5.66666666667048e-05	0.00204	0.0	0.0	0.0003499999999999	0.0	0.0	0.0	0.0	0.0	0.547773333333333	0.0	0.0	0.0761866666666666	0.0073999999999999	0.0671033333333333	0.0	0.0	0.0051766666666667	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.105723333333333	0.0	0.00046	0.0042566666666666	0.04035	0.0	0.0	0.0	0.0017066666666666	0.0	0.0124333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.288183333333333	0.0	0.0	0.05122	0.0	0.0070099999999999	0.0150333333333333	7.66666666666138e-05	0.0	0.01023	0.282563333333333	0.0133833333333333	0.15134	0.0280333333333334	0.0	0.0	0.0	0.0	0.0	0.32297	0.0	0.0	0.0	0.0	0.436863333333333	0.0	0.0	0.0	0.02061	0.0011333333333333	1.0	0.0	0.0	0.0	0.0	0.02513	0.0	0.0	0.309283333333333	0.0	0.0009866666666666	0.0082933333333333	0.0	0.129856666666667	0.0	1.0	0.0	0.0058966666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0019266666666666	0.297226666666667	0.0	0.0105133333333334	0.26632	0.0628266666666667	0.393963333333333	0.08092	0.0	0.0	0.0280333333333334	0.01583	0.09117	0.0675333333333333	0.0	0.04114	0.0	0.0342933333333333	0.03227	0.06674015555555556
Mast cells	0.0019866666666666	0.0	0.0867166666666667	0.0001366666666666	0.0867166666666667	0.0039066666666666	4.33333333332842e-05	0.0	0.03126	0.0	0.0019866666666666	0.0	0.0	0.0	0.0	0.0	4.33333333332842e-05	0.0	0.0090333333333333	0.0	0.0175866666666666	0.0	4.33333333332842e-05	0.0	0.0	0.0	0.0	1.66666666666648e-05	0.0	0.03957	0.0	0.0	0.0218933333333333	0.0306833333333333	0.01401	0.0	0.0	0.0	0.0005133333333333	0.0	0.0	0.0	0.0442366666666667	0.0	0.0	1.0	0.0	0.0014633333333333	0.0002866666666666	0.0435066666666667	0.0057433333333333	0.0	0.0435066666666667	0.596896666666667	0.0	0.0	0.0	0.0	0.0	0.0031333333333333	0.0144266666666667	0.0	0.0	0.0001666666666666	0.0194800000000001	0.0	0.0555333333333333	0.10697	0.0041266666666666	0.0	0.0122033333333333	0.232503333333333	0.206756666666667	0.0018466666666666	0.0	0.0	0.00033	0.0228233333333333	0.0	0.0	0.0	0.0090333333333333	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0041266666666666	0.0078133333333333	0.0	0.0003766666666666	0.0	0.0228233333333333	0.0849766666666667	0.0	0.03809	0.0359266666666667	0.0	0.0	1.0	0.03323	0.0	0.0	0.01676	0.0	0.0013999999999999	0.0	0.0204466666666666	0.0403	0.0004566666666666	0.0	0.0	0.00133	0.0	0.126823333333333	0.0	0.0027866666666667	0.0144266666666667	0.0066199999999999	0.17643	0.0	0.0	0.0	0.0737533333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0073566666666666	0.0209033333333334	0.0	0.0	0.0	0.0	0.0003766666666666	0.0	0.0	0.0	0.0	0.311966666666667	0.0	0.0	0.0752666666666667	0.05263924444444444
Megakaryocytes	0.0038166666666666	0.0437933333333334	0.0060633333333333	0.0200533333333334	0.79983	0.0075166666666666	0.0478566666666667	0.0156666666666667	0.0	0.0612166666666667	0.0	0.00148	0.0274233333333334	0.0010833333333333	0.0	0.0	0.0781333333333334	0.131343333333333	0.0358666666666667	0.0	0.0420766666666667	0.0205133333333334	0.0057366666666666	0.0307500000000001	1.0	0.03348	0.0013133333333333	0.0003333333333332	0.0	0.09498	0.352316666666667	0.0027666666666667	0.00985	0.0	0.0	0.0017533333333333	1.0	0.10509	0.0	0.49757	0.0	0.0	0.155836666666667	0.0043966666666667	0.0003133333333333	0.23414	0.0	0.120303333333333	0.0	0.0127333333333334	0.0781333333333334	0.0987533333333334	0.0	0.00017	0.0093699999999999	0.0	0.65031	0.0025833333333333	0.01661	0.0	0.0004199999999999	0.0	0.0	0.0	0.01019	0.0217566666666666	0.21662	0.0	0.0813833333333334	0.101626666666667	0.0	0.0053033333333333	0.00024	0.0004266666666666	0.0045033333333333	0.0	0.0348966666666667	0.350866666666667	0.0299666666666667	0.0028133333333333	0.0044466666666667	0.735263333333333	0.0	0.0	0.0	0.0224833333333333	0.205113333333333	0.00327	0.0540133333333334	0.0050966666666666	0.0	0.151536666666667	0.0	0.0367566666666667	0.56936	0.0001266666666667	0.0214433333333334	0.0206333333333333	0.0010233333333333	0.470263333333333	0.03096	0.0038966666666666	0.103333333333333	0.0	0.0	0.0562266666666666	0.0053633333333333	0.0	0.0077833333333333	0.0	0.0928166666666667	0.04847	0.0043966666666667	0.0	0.0176266666666667	5.33333333333497e-05	0.0	0.0003133333333333	0.151536666666667	0.359673333333333	0.0038166666666666	0.219746666666667	2.33333333333752e-05	0.0723	0.0	0.0103033333333333	0.03263	0.0	0.10387	0.03348	0.0010233333333333	0.0216	0.0	0.0526866666666667	0.0	0.0037399999999999	0.573	0.0006599999999999	0.0	0.0	0.0015333333333333	0.0	0.0536433333333334	0.0053033333333333	0.0071633333333333	0.13541	0.0	0.03629	0.0	0.105653333333333	0.07587664444444442
Melanocytes	1.0	0.673846666666667	0.0	0.0	0.127063333333333	0.0653166666666667	0.495236666666667	0.0	0.0726766666666666	0.0294666666666666	1.0	0.653363333333333	0.0	0.00019	0.0	0.0	0.21338	0.0	0.0	0.0038566666666666	0.0	0.788283333333333	0.0	0.0	0.176153333333333	5.66666666667048e-05	0.190586666666667	0.0117133333333334	0.0164333333333333	0.165356666666667	0.0	0.0	0.0	0.0	0.56178	0.0	0.0	0.973726666666667	0.150166666666667	1.0	0.0	0.744433333333333	0.01268	0.96226	0.0	0.0	0.0496833333333333	0.0	0.157596666666667	0.103163333333333	0.0	0.0	0.0107966666666667	9.99999999995449e-06	0.0038566666666666	0.47008	0.541063333333333	0.0	0.0	0.07587	1.0	0.28087	0.48003	0.0248866666666666	0.0131366666666667	0.0	1.0	0.323556666666667	0.0	0.0001499999999999	0.0808966666666666	0.0	0.0	0.684216666666667	0.179046666666667	0.425556666666667	0.0573466666666667	0.109496666666667	0.0344233333333334	0.0112266666666667	0.0327333333333333	0.0	0.0	0.210183333333333	0.18477	0.0405833333333333	0.0336066666666667	0.02794	1.0	0.0	0.206826666666667	0.105226666666667	0.0	0.0	0.0861966666666667	0.0486366666666667	0.425556666666667	0.0013699999999999	0.0098166666666667	0.0	0.0001499999999999	0.0344233333333334	0.0	0.0	0.109496666666667	0.0	0.0	0.0791066666666667	0.0093533333333333	0.910203333333333	0.0205233333333333	0.28905	0.276783333333333	0.0	0.0	0.115903333333333	0.0024666666666666	0.825213333333333	0.0	0.979156666666667	0.0	0.0	0.18477	0.93981	0.297823333333333	0.0	0.0	0.0028433333333333	0.902466666666667	0.658396666666667	0.0	7.66666666666138e-05	0.76407	0.02794	0.115903333333333	0.0009833333333333	0.0020599999999999	0.0164333333333333	0.0	0.0466566666666667	0.0360666666666667	0.285076666666667	0.633283333333333	0.36431	0.0046833333333333	0.0	0.0256133333333334	0.0	0.0	1.0	0.19053020000000007
Memory B-cells	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.225346666666667	0.164066666666667	1.0	0.0	0.152916666666667	0.0099099999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.33333333333097e-05	1.0	1.0	4.66666666666393e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0001733333333333	1.0	1.0	1.0	0.352956666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.178226666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0950366666666667	1.0	1.0	1.0	1.0	1.0	0.334986666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.563573333333333	1.0	1.0	1.0	1.0	1.33333333333097e-05	8.33333333333242e-05	1.0	1.0	1.0	1.0	1.0	1.0	4.66666666666393e-05	1.0	1.0	1.0	0.69783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00095	1.0	1.0	1.0	1.0	1.0	0.14256	1.0	1.0	1.0	1.0	0.8661249111111112
Mesangial cells	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0012366666666666	0.0	0.0	0.0	0.0566	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65719	0.00055	0.0	0.0	0.0166833333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477026666666667	0.0	0.0	0.0	0.0	0.0	0.0566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011366666666666	0.0	0.0	0.0	0.0	0.0	0.348473333333333	0.0	0.0	0.0	0.167406666666667	0.0	0.0	0.0	0.0791933333333333	0.0	0.0	0.0	0.0013966666666667	0.0	0.0	0.0	0.0	0.0001066666666666	0.0002999999999999	0.0	0.0	0.0637966666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0003266666666666	0.0	0.0	0.0	0.0498933333333333	0.0	0.0022066666666666	0.0	1.0	0.0	0.0042433333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.886306666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76758	4.66666666666393e-05	1.0	0.0	0.0	0.0	1.0	0.0	0.0002066666666666	0.0	0.0	0.361663333333333	0.0	0.0	0.0	0.177436666666667	1.0	0.0	0.0210166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.199233333333333	3.33333333335517e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.08931906666666668
Monocytes	1.0	1.0	0.262226666666667	1.0	1.0	1.0	0.353196666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.611946666666667	0.302916666666667	1.0	1.0	1.0	0.245133333333333	1.0	0.261313333333333	1.0	1.0	1.0	1.0	0.307583333333333	1.0	1.0	0.57319	0.199103333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.220186666666667	0.0670566666666667	0.259486666666667	1.0	1.0	1.0	1.0	0.15809	1.0	1.0	0.359193333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.57319	1.0	1.0	0.201293333333333	0.14498	1.0	1.0	1.0	1.0	0.18797	1.0	0.19388	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.412586666666667	0.48918	1.0	1.0	0.0950066666666667	0.243493333333333	1.0	0.543213333333333	0.172083333333333	1.0	1.0	1.0	1.0	0.209486666666667	1.0	0.0	1.0	0.595776666666667	1.0	0.135556666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.670996666666667	1.0	0.455053333333333	0.11004	0.692276666666667	0.273343333333333	1.0	1.0	1.0	1.0	1.0	0.330353333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.814223333333333	1.0	0.420563333333333	1.0	1.0	1.0	0.203556666666667	1.0	1.0	1.0	1.0	0.129786666666667	1.0	1.0	1.0	1.0	0.224146666666667	0.199103333333333	1.0	1.0	1.0	0.157463333333333	0.807061511111111
Myocytes	0.0985766666666666	0.41601	0.340446666666667	0.0775366666666667	1.0	1.0	1.0	0.526793333333333	0.172583333333333	1.0	0.21173	0.0	1.0	0.42425	0.0	0.121693333333333	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.29535	0.237523333333333	1.0	0.0878133333333333	1.0	1.0	0.0007033333333332	1.0	1.0	0.04674	0.0	0.496323333333333	0.41601	0.47734	0.0	1.0	1.0	1.0	0.73779	0.278526666666667	1.0	1.0	1.0	0.16359	1.0	1.0	1.0	0.0052866666666666	1.0	1.0	0.13953	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.979256666666667	1.0	0.228776666666667	0.0760966666666667	1.0	0.0	1.0	1.0	1.0	0.0938866666666667	0.0	1.0	1.0	1.0	0.0028833333333333	0.155113333333333	1.0	0.496323333333333	0.224293333333333	1.0	1.0	0.0	1.0	1.0	1.0	0.207463333333333	0.169406666666667	1.0	0.29535	1.0	0.0182600000000001	1.0	1.0	0.0	1.0	0.0	0.914046666666667	1.0	1.0	1.0	1.0	0.0	1.0	0.0970133333333333	1.0	1.0	1.0	1.0	0.178823333333333	0.08188	0.13953	1.0	1.0	1.0	0.21992	1.0	1.0	1.0	1.0	0.0	0.307906666666667	0.0198066666666666	0.0	0.0	1.0	0.08043	0.0108933333333333	0.0	1.0	1.0	0.0	1.0	1.0	0.0174433333333334	1.0	1.0	0.110196666666667	1.0	0.12383	0.0	0.804293333333333	0.188803333333333	0.278526666666667	0.228776666666667	1.0	0.6101425111111112
NK cells	1.0	0.466773333333333	1.0	1.0	1.0	1.0	1.0	0.632773333333333	1.0	1.0	1.0	1.0	1.0	0.359116666666667	0.630213333333333	0.586246666666667	0.485996666666667	1.0	1.0	1.0	1.0	0.33213	1.0	0.374576666666667	0.0067666666666667	1.0	0.40273	1.0	0.839206666666667	1.0	0.91902	0.582586666666667	1.0	1.0	1.0	1.0	0.49264	1.0	1.0	0.395083333333333	0.9594	1.0	1.0	0.868376666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9594	1.0	1.0	1.0	0.60847	0.79749	0.694936666666667	0.413916666666667	1.0	0.124076666666667	1.0	0.432493333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.485996666666667	1.0	1.0	1.0	1.0	0.438396666666667	1.0	1.0	1.0	0.49264	1.0	0.87963	0.68745	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.930073333333333	1.0	0.352396666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.34041	1.0	0.5875	1.0	1.0	1.0	1.0	1.0	0.414823333333333	0.86412	1.0	1.0	1.0	0.61381	1.0	1.0	1.0	1.0	0.521926666666667	0.71828	1.0	1.0	0.777836666666667	1.0	1.0	0.5939	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.337846666666667	1.0	1.0	1.0	1.0	0.216556666666667	1.0	0.8911	0.475083333333333	1.0	0.8732279777777779
