driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
MED23;54.0;8.0;35.0;9.0;18.0;24.0;6.0;24.0;8.0
MED24;77.0;9.0;54.0;9.0;23.0;37.0;6.0;35.0;8.0
MED25;54.0;6.0;38.0;6.0;16.0;28.0;3.0;23.0;6.0
MED26;57.0;6.0;41.0;6.0;16.0;29.0;2.0;26.0;6.0
MED27;60.0;12.0;38.0;14.0;20.0;22.0;7.0;31.0;12.0
MED28;70.0;13.0;44.0;14.0;25.0;33.0;10.0;29.0;11.0
MED29;56.0;6.0;37.0;6.0;19.0;28.0;2.0;26.0;6.0
MED30;146.0;26.0;95.0;28.0;49.0;65.0;15.0;68.0;24.0
MED31;136.0;24.0;95.0;25.0;40.0;56.0;16.0;65.0;23.0
MED4;133.0;18.0;94.0;20.0;37.0;61.0;13.0;59.0;18.0
MED6;97.0;17.0;68.0;17.0;29.0;44.0;12.0;43.0;15.0
MED7;68.0;9.0;44.0;9.0;24.0;32.0;5.0;32.0;8.0
MED8;54.0;9.0;33.0;10.0;20.0;23.0;7.0;24.0;9.0
MED9;111.0;16.0;76.0;17.0;34.0;47.0;13.0;51.0;16.0
MEF2A;113.0;19.0;75.0;21.0;36.0;51.0;10.0;53.0;18.0
MEF2C;109.0;15.0;72.0;16.0;36.0;48.0;10.0;52.0;14.0
MEF2D;86.0;16.0;60.0;18.0;24.0;39.0;8.0;39.0;16.0
MEFV;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MEIS1;51.0;2.0;43.0;2.0;8.0;31.0;2.0;18.0;2.0
MELK;16.0;3.0;12.0;3.0;4.0;8.0;1.0;7.0;3.0
MEMO1;58.0;2.0;44.0;2.0;14.0;34.0;1.0;23.0;2.0
MEN1;59.0;7.0;39.0;8.0;19.0;27.0;3.0;30.0;6.0
MEP1A;18.0;2.0;13.0;2.0;5.0;10.0;3.0;5.0;2.0
MEP1B;123.0;16.0;84.0;16.0;39.0;56.0;16.0;53.0;14.0
MEPCE;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
MERTK;24.0;2.0;21.0;2.0;3.0;15.0;0.0;9.0;2.0
MESP2;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
MET;153.0;22.0;111.0;23.0;41.0;66.0;13.0;75.0;21.0
METAP1;32.0;5.0;20.0;5.0;12.0;14.0;5.0;14.0;4.0
METAP1D;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
METTL1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
METTL14;19.0;4.0;10.0;4.0;9.0;9.0;3.0;7.0;4.0
METTL17;15.0;4.0;11.0;4.0;4.0;7.0;0.0;8.0;4.0
METTL3;22.0;5.0;13.0;5.0;9.0;8.0;1.0;13.0;5.0
MEX3C;108.0;18.0;74.0;19.0;33.0;45.0;15.0;49.0;17.0
MFAP1;11.0;4.0;8.0;4.0;3.0;6.0;1.0;4.0;4.0
MFAP2;19.0;6.0;14.0;6.0;5.0;9.0;2.0;8.0;6.0
MFAP3;2.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0
MFAP4;2.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0
MFAP5;17.0;4.0;12.0;4.0;5.0;7.0;2.0;8.0;4.0
MFGE8;92.0;16.0;64.0;17.0;27.0;44.0;9.0;40.0;15.0
MFN1;20.0;5.0;12.0;5.0;8.0;6.0;2.0;12.0;5.0
MFN2;32.0;8.0;21.0;8.0;11.0;10.0;5.0;17.0;8.0
MFNG;11.0;2.0;8.0;2.0;3.0;5.0;1.0;5.0;2.0
MGA;26.0;5.0;20.0;5.0;6.0;11.0;2.0;13.0;5.0
MGAM;1.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;2.0
MGAT3;53.0;11.0;35.0;11.0;18.0;21.0;6.0;26.0;11.0
MGLL;19.0;4.0;11.0;4.0;8.0;4.0;1.0;14.0;4.0
MGME1;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
MGP;50.0;2.0;38.0;2.0;12.0;26.0;3.0;21.0;2.0
MGRN1;53.0;6.0;35.0;7.0;17.0;17.0;6.0;31.0;5.0
MGST1;38.0;2.0;27.0;2.0;11.0;19.0;3.0;16.0;2.0
MGST2;31.0;4.0;18.0;4.0;13.0;15.0;5.0;11.0;4.0
MGST3;31.0;5.0;19.0;6.0;11.0;13.0;3.0;15.0;5.0
MIA2;25.0;3.0;16.0;3.0;9.0;11.0;1.0;13.0;3.0
MIA3;23.0;4.0;14.0;4.0;9.0;9.0;1.0;13.0;4.0
MIB1;141.0;21.0;98.0;22.0;42.0;61.0;16.0;66.0;19.0
MIB2;63.0;11.0;42.0;11.0;21.0;24.0;7.0;32.0;11.0
MICAL1;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0
MICAL2;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
MICAL3;5.0;0.0;4.0;0.0;1.0;1.0;1.0;3.0;0.0
MICALL1;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
MICB;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MICU1;53.0;9.0;35.0;9.0;18.0;24.0;7.0;23.0;8.0
MICU2;126.0;21.0;84.0;21.0;42.0;59.0;13.0;55.0;20.0
MID1;84.0;13.0;58.0;13.0;26.0;31.0;4.0;50.0;12.0
MIDN;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0
MIF;23.0;6.0;14.0;6.0;9.0;9.0;0.0;14.0;6.0
MINK1;17.0;2.0;11.0;2.0;6.0;8.0;1.0;8.0;2.0
MINPP1;58.0;10.0;39.0;11.0;18.0;25.0;6.0;28.0;9.0
MIOS;10.0;2.0;6.0;2.0;4.0;2.0;1.0;7.0;2.0
MIOX;34.0;8.0;23.0;8.0;11.0;15.0;3.0;16.0;8.0
MIP;2.0;1.0;0.0;1.0;2.0;0.0;0.0;2.0;1.0
MIS12;162.0;23.0;112.0;24.0;49.0;68.0;16.0;79.0;22.0
MIS18A;6.0;1.0;4.0;1.0;2.0;0.0;1.0;5.0;1.0
MIS18BP1;5.0;1.0;2.0;1.0;3.0;2.0;0.0;3.0;1.0
MISP;3.0;0.0;2.0;0.0;1.0;0.0;2.0;1.0;0.0
MITF;76.0;12.0;51.0;12.0;25.0;36.0;5.0;37.0;10.0
MKKS;77.0;11.0;54.0;11.0;23.0;37.0;9.0;32.0;10.0
MKL1;91.0;16.0;62.0;17.0;28.0;40.0;12.0;40.0;15.0
MKL2;14.0;1.0;9.0;1.0;5.0;6.0;1.0;7.0;1.0
MKLN1;16.0;2.0;11.0;2.0;5.0;5.0;0.0;11.0;2.0
MKNK1;64.0;14.0;39.0;14.0;25.0;27.0;8.0;30.0;13.0
MKNK2;57.0;5.0;38.0;5.0;19.0;31.0;3.0;23.0;5.0
MKRN1;87.0;14.0;65.0;15.0;21.0;38.0;10.0;39.0;14.0
MKRN2;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0
MKS1;91.0;17.0;65.0;17.0;26.0;39.0;6.0;47.0;16.0
MLC1;102.0;18.0;67.0;19.0;34.0;42.0;9.0;52.0;17.0
MLF1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MLH1;23.0;4.0;10.0;4.0;13.0;9.0;1.0;13.0;4.0
MLH3;6.0;1.0;2.0;1.0;4.0;2.0;0.0;4.0;1.0
MLKL;11.0;3.0;9.0;3.0;2.0;5.0;1.0;5.0;3.0
MLLT1;11.0;0.0;9.0;0.0;2.0;5.0;0.0;6.0;0.0
MLLT3;13.0;2.0;9.0;2.0;4.0;6.0;0.0;7.0;2.0
MLN;87.0;9.0;54.0;10.0;32.0;38.0;7.0;43.0;8.0
MLNR;179.0;26.0;123.0;27.0;55.0;82.0;16.0;82.0;25.0
MLST8;85.0;11.0;52.0;12.0;32.0;38.0;8.0;40.0;10.0
MLX;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
MLXIPL;118.0;21.0;84.0;21.0;34.0;54.0;8.0;57.0;20.0
MLYCD;17.0;3.0;11.0;3.0;6.0;5.0;1.0;11.0;3.0
MMADHC;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
MME;48.0;7.0;29.0;7.0;19.0;13.0;6.0;31.0;5.0
MMGT1;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0
MMP1;84.0;7.0;58.0;8.0;25.0;39.0;4.0;41.0;7.0
MMP10;32.0;4.0;21.0;4.0;11.0;13.0;1.0;18.0;4.0
MMP11;33.0;8.0;21.0;8.0;12.0;17.0;1.0;15.0;8.0
MMP13;40.0;6.0;29.0;6.0;11.0;16.0;2.0;22.0;6.0
MMP14;63.0;10.0;47.0;10.0;16.0;28.0;5.0;30.0;10.0
MMP15;29.0;4.0;21.0;4.0;8.0;11.0;2.0;16.0;4.0
MMP16;43.0;8.0;28.0;8.0;15.0;18.0;3.0;22.0;8.0
MMP17;14.0;0.0;11.0;0.0;3.0;6.0;1.0;7.0;0.0
MMP19;29.0;2.0;26.0;2.0;3.0;14.0;2.0;13.0;2.0
MMP2;100.0;10.0;71.0;11.0;28.0;44.0;7.0;49.0;10.0
MMP20;29.0;3.0;19.0;3.0;10.0;12.0;1.0;16.0;3.0
MMP24;27.0;2.0;20.0;2.0;7.0;12.0;2.0;13.0;2.0
MMP25;11.0;2.0;7.0;2.0;4.0;3.0;0.0;8.0;2.0
MMP3;43.0;5.0;30.0;5.0;13.0;16.0;4.0;23.0;5.0
MMP7;61.0;6.0;44.0;6.0;17.0;26.0;2.0;33.0;6.0
MMP8;25.0;4.0;16.0;4.0;9.0;13.0;0.0;12.0;4.0
MMP9;222.0;27.0;160.0;29.0;60.0;103.0;21.0;99.0;26.0
MMRN1;99.0;18.0;65.0;18.0;34.0;43.0;9.0;48.0;17.0
MMS19;61.0;13.0;42.0;13.0;19.0;26.0;5.0;31.0;12.0
MNAT1;118.0;19.0;81.0;19.0;37.0;52.0;12.0;56.0;17.0
MND1;4.0;1.0;2.0;1.0;2.0;1.0;0.0;3.0;1.0
MOB1A;6.0;1.0;5.0;1.0;1.0;4.0;0.0;2.0;1.0
MOB1B;11.0;3.0;5.0;3.0;6.0;4.0;2.0;5.0;3.0
MOB2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MOB4;54.0;6.0;38.0;6.0;16.0;33.0;2.0;19.0;6.0
MOCS1;56.0;8.0;34.0;8.0;22.0;24.0;6.0;27.0;7.0
MOCS2;4.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;0.0
MOCS3;44.0;9.0;32.0;10.0;11.0;15.0;5.0;24.0;9.0
MOGAT1;20.0;1.0;16.0;2.0;3.0;11.0;1.0;8.0;1.0
MOGAT2;20.0;1.0;12.0;2.0;7.0;7.0;1.0;12.0;1.0
MOGAT3;31.0;3.0;18.0;4.0;12.0;9.0;2.0;20.0;3.0
MON1B;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
MORF4L1;78.0;16.0;53.0;17.0;24.0;35.0;9.0;35.0;15.0
MORF4L2;22.0;6.0;10.0;6.0;12.0;6.0;1.0;15.0;6.0
MOS;137.0;24.0;89.0;25.0;47.0;67.0;7.0;64.0;23.0
MOV10;86.0;17.0;59.0;19.0;25.0;35.0;13.0;38.0;17.0
MOV10L1;5.0;0.0;3.0;0.0;2.0;1.0;1.0;3.0;0.0
MPDZ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MPG;90.0;10.0;59.0;11.0;30.0;37.0;8.0;46.0;9.0
MPHOSPH10;20.0;1.0;18.0;1.0;2.0;12.0;1.0;7.0;1.0
MPHOSPH6;30.0;2.0;23.0;2.0;7.0;11.0;2.0;17.0;2.0
MPI;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
MPL;76.0;18.0;47.0;19.0;28.0;30.0;11.0;36.0;17.0
MPLKIP;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
MPND;9.0;0.0;5.0;0.0;4.0;6.0;0.0;3.0;0.0
MPO;57.0;10.0;38.0;10.0;19.0;23.0;6.0;29.0;9.0
MPP1;3.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0
MPP2;5.0;0.0;3.0;0.0;2.0;0.0;0.0;5.0;0.0
MPP5;7.0;1.0;4.0;1.0;3.0;2.0;1.0;4.0;1.0
MPP6;10.0;3.0;6.0;3.0;4.0;3.0;0.0;7.0;3.0
MPP7;12.0;0.0;7.0;0.0;5.0;4.0;2.0;6.0;0.0
MPPED1;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
MR1;4.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0
MRAS;61.0;8.0;39.0;8.0;22.0;23.0;5.0;34.0;7.0
MRC2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MRE11;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
MRGBP;32.0;5.0;21.0;5.0;11.0;10.0;3.0;19.0;5.0
MRI1;3.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0
MRPL1;7.0;4.0;2.0;4.0;5.0;3.0;0.0;4.0;4.0
MRPL10;3.0;2.0;1.0;2.0;2.0;0.0;0.0;3.0;2.0
MRPL11;56.0;7.0;38.0;7.0;18.0;26.0;3.0;27.0;7.0
MRPL12;2.0;4.0;1.0;4.0;1.0;0.0;0.0;2.0;4.0
MRPL13;14.0;6.0;8.0;6.0;6.0;6.0;1.0;7.0;6.0
MRPL14;4.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0
MRPL15;25.0;7.0;14.0;7.0;11.0;9.0;1.0;15.0;7.0
MRPL16;9.0;3.0;5.0;3.0;4.0;6.0;0.0;3.0;3.0
MRPL17;11.0;2.0;5.0;2.0;6.0;6.0;0.0;5.0;2.0
MRPL18;3.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0
MRPL19;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
MRPL2;14.0;4.0;7.0;5.0;6.0;5.0;2.0;7.0;4.0
MRPL20;7.0;2.0;4.0;2.0;3.0;3.0;1.0;3.0;2.0
MRPL21;6.0;2.0;2.0;2.0;4.0;3.0;0.0;3.0;2.0
MRPL22;12.0;1.0;6.0;1.0;6.0;4.0;1.0;7.0;1.0
MRPL23;5.0;2.0;2.0;2.0;3.0;2.0;0.0;3.0;2.0
MRPL24;3.0;2.0;0.0;2.0;3.0;1.0;0.0;2.0;2.0
MRPL27;8.0;4.0;6.0;4.0;2.0;5.0;0.0;3.0;4.0
MRPL28;6.0;1.0;2.0;1.0;4.0;2.0;0.0;4.0;1.0
MRPL3;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
MRPL30;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
MRPL32;9.0;4.0;5.0;4.0;4.0;3.0;1.0;5.0;4.0
MRPL33;4.0;1.0;4.0;1.0;0.0;4.0;0.0;0.0;1.0
MRPL34;3.0;2.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0
MRPL35;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
MRPL36;6.0;2.0;3.0;2.0;3.0;2.0;0.0;4.0;2.0
MRPL37;3.0;2.0;0.0;2.0;3.0;1.0;0.0;2.0;2.0
MRPL38;3.0;2.0;1.0;2.0;2.0;0.0;0.0;3.0;2.0
MRPL39;6.0;2.0;4.0;2.0;2.0;3.0;0.0;3.0;2.0
MRPL4;2.0;3.0;0.0;3.0;2.0;1.0;0.0;1.0;3.0
MRPL40;8.0;3.0;4.0;3.0;4.0;5.0;0.0;3.0;3.0
MRPL41;5.0;2.0;2.0;2.0;3.0;1.0;0.0;4.0;2.0
MRPL42;2.0;2.0;0.0;2.0;2.0;0.0;0.0;2.0;2.0
MRPL43;1.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0
MRPL44;3.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0
MRPL46;7.0;2.0;2.0;2.0;5.0;4.0;0.0;3.0;2.0
MRPL47;3.0;1.0;1.0;1.0;2.0;1.0;0.0;2.0;1.0
MRPL48;6.0;2.0;2.0;2.0;4.0;3.0;0.0;3.0;2.0
MRPL49;20.0;4.0;12.0;4.0;8.0;7.0;1.0;12.0;4.0
MRPL50;5.0;2.0;2.0;2.0;3.0;1.0;0.0;4.0;2.0
MRPL51;3.0;2.0;0.0;2.0;3.0;1.0;0.0;2.0;2.0
MRPL52;6.0;2.0;4.0;2.0;2.0;4.0;1.0;1.0;2.0
MRPL53;18.0;3.0;15.0;3.0;3.0;10.0;0.0;8.0;3.0
MRPL54;4.0;2.0;1.0;2.0;3.0;2.0;0.0;2.0;2.0
MRPL55;5.0;2.0;1.0;2.0;4.0;3.0;0.0;2.0;2.0
MRPL9;10.0;2.0;3.0;2.0;7.0;2.0;1.0;7.0;2.0
MRPS10;9.0;0.0;6.0;0.0;3.0;7.0;0.0;2.0;0.0
MRPS11;15.0;3.0;10.0;3.0;5.0;11.0;0.0;4.0;3.0
MRPS12;8.0;3.0;5.0;3.0;3.0;6.0;1.0;1.0;3.0
MRPS14;10.0;2.0;5.0;2.0;5.0;8.0;0.0;2.0;2.0
MRPS15;12.0;2.0;8.0;2.0;4.0;7.0;0.0;5.0;2.0
MRPS16;4.0;2.0;2.0;2.0;2.0;3.0;0.0;1.0;2.0
MRPS17;7.0;3.0;4.0;3.0;3.0;2.0;0.0;5.0;3.0
MRPS18A;7.0;0.0;4.0;0.0;3.0;5.0;0.0;2.0;0.0
MRPS18B;4.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;0.0
MRPS18C;6.0;3.0;2.0;3.0;4.0;4.0;0.0;2.0;3.0
MRPS2;7.0;3.0;4.0;3.0;3.0;2.0;0.0;5.0;3.0
MRPS22;4.0;1.0;2.0;1.0;2.0;2.0;0.0;2.0;1.0
MRPS23;24.0;7.0;16.0;7.0;8.0;12.0;1.0;11.0;7.0
MRPS24;7.0;3.0;4.0;3.0;3.0;2.0;1.0;4.0;3.0
MRPS25;3.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0
MRPS26;10.0;2.0;5.0;2.0;5.0;5.0;1.0;4.0;2.0
MRPS27;6.0;1.0;3.0;1.0;3.0;2.0;0.0;4.0;1.0
MRPS28;10.0;5.0;5.0;5.0;5.0;4.0;1.0;5.0;5.0
MRPS30;7.0;2.0;4.0;2.0;3.0;1.0;0.0;6.0;2.0
MRPS31;11.0;3.0;5.0;3.0;6.0;5.0;1.0;5.0;3.0
MRPS33;6.0;2.0;3.0;2.0;3.0;2.0;0.0;4.0;2.0
MRPS34;6.0;1.0;2.0;1.0;4.0;2.0;0.0;4.0;1.0
MRPS35;5.0;2.0;2.0;2.0;3.0;3.0;0.0;2.0;2.0
MRPS36;6.0;1.0;2.0;1.0;4.0;2.0;0.0;4.0;1.0
MRPS5;7.0;1.0;5.0;1.0;2.0;5.0;0.0;2.0;1.0
MRPS6;10.0;3.0;6.0;3.0;4.0;6.0;0.0;4.0;3.0
MRPS7;84.0;18.0;60.0;18.0;24.0;37.0;6.0;42.0;17.0
MRPS9;22.0;2.0;19.0;2.0;3.0;13.0;2.0;7.0;2.0
MRRF;25.0;5.0;16.0;5.0;9.0;6.0;2.0;17.0;5.0
MRTO4;9.0;1.0;5.0;1.0;4.0;6.0;1.0;2.0;1.0
MRVI1;47.0;3.0;30.0;3.0;17.0;15.0;1.0;31.0;3.0
MS4A13;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
MS4A2;76.0;9.0;52.0;10.0;23.0;35.0;2.0;39.0;9.0
MSH2;47.0;1.0;36.0;2.0;10.0;24.0;3.0;20.0;1.0
MSH3;8.0;2.0;6.0;2.0;2.0;2.0;1.0;5.0;2.0
MSH4;8.0;1.0;3.0;1.0;5.0;2.0;1.0;5.0;1.0
MSH5;6.0;0.0;3.0;0.0;3.0;2.0;0.0;4.0;0.0
MSH6;2.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0
MSI2;4.0;2.0;2.0;2.0;2.0;1.0;0.0;3.0;2.0
MSLN;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
MSMO1;12.0;2.0;8.0;2.0;4.0;4.0;3.0;5.0;2.0
MSN;75.0;7.0;55.0;7.0;20.0;33.0;4.0;38.0;7.0
MSR1;85.0;14.0;59.0;14.0;26.0;36.0;7.0;43.0;13.0
MSRA;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0
MSRB1;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0
MSRB3;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
MST1;57.0;10.0;34.0;10.0;23.0;25.0;6.0;28.0;8.0
MST1R;60.0;9.0;38.0;9.0;22.0;28.0;6.0;27.0;8.0
MT2A;91.0;10.0;64.0;11.0;26.0;39.0;7.0;45.0;10.0
MTA1;97.0;20.0;70.0;20.0;27.0;39.0;12.0;48.0;18.0
MTA2;67.0;7.0;45.0;8.0;21.0;31.0;2.0;34.0;7.0
MTA3;47.0;5.0;35.0;5.0;12.0;29.0;1.0;17.0;5.0
MTAP;16.0;3.0;12.0;3.0;4.0;5.0;2.0;9.0;3.0
MTCH1;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
MTCH2;7.0;1.0;3.0;1.0;4.0;2.0;0.0;5.0;1.0
MTCP1;45.0;6.0;34.0;6.0;11.0;19.0;4.0;23.0;5.0
MTDH;32.0;6.0;21.0;6.0;11.0;11.0;2.0;19.0;6.0
MTERF3;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
MTF2;13.0;2.0;6.0;2.0;7.0;3.0;2.0;8.0;2.0
MTFMT;5.0;5.0;5.0;5.0;0.0;4.0;0.0;1.0;5.0
MTHFD1;47.0;8.0;30.0;8.0;17.0;19.0;3.0;26.0;7.0
MTHFD1L;6.0;2.0;5.0;2.0;1.0;4.0;0.0;2.0;2.0
MTHFD2;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
MTHFD2L;1.0;2.0;0.0;2.0;1.0;0.0;0.0;1.0;2.0
MTHFR;3.0;1.0;1.0;1.0;2.0;1.0;0.0;2.0;1.0
MTIF2;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
MTIF3;11.0;3.0;5.0;3.0;6.0;5.0;1.0;5.0;3.0
MTM1;76.0;12.0;54.0;12.0;22.0;32.0;6.0;39.0;11.0
MTMR1;74.0;12.0;52.0;12.0;22.0;31.0;6.0;38.0;11.0
MTMR14;50.0;6.0;30.0;6.0;20.0;21.0;5.0;25.0;5.0
MTMR2;63.0;5.0;42.0;5.0;21.0;25.0;3.0;35.0;5.0
MTMR3;80.0;12.0;52.0;12.0;28.0;30.0;8.0;43.0;11.0
MTMR4;94.0;17.0;67.0;17.0;27.0;40.0;8.0;47.0;16.0
MTMR6;137.0;19.0;97.0;19.0;40.0;64.0;14.0;60.0;18.0
MTMR7;138.0;26.0;96.0;26.0;42.0;62.0;12.0;66.0;24.0
MTMR8;71.0;8.0;46.0;8.0;25.0;31.0;4.0;36.0;8.0
MTNR1A;98.0;16.0;61.0;17.0;36.0;45.0;12.0;42.0;15.0
MTNR1B;77.0;6.0;50.0;7.0;26.0;33.0;3.0;41.0;6.0
MTOR;118.0;21.0;81.0;22.0;36.0;51.0;13.0;55.0;20.0
MTPN;10.0;3.0;6.0;3.0;4.0;1.0;0.0;9.0;3.0
MTR;18.0;7.0;12.0;8.0;5.0;7.0;1.0;10.0;7.0
MTREX;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
MTRF1L;3.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0
MTRR;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
MTSS1;35.0;9.0;22.0;9.0;13.0;19.0;2.0;15.0;8.0
MTTP;24.0;4.0;15.0;4.0;9.0;9.0;2.0;13.0;4.0
MTX1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MUC12;19.0;5.0;14.0;5.0;5.0;9.0;1.0;9.0;5.0
MUC15;7.0;1.0;6.0;1.0;1.0;4.0;0.0;3.0;1.0
MUC16;64.0;15.0;45.0;15.0;19.0;26.0;6.0;34.0;13.0
MUC17;21.0;5.0;15.0;5.0;6.0;10.0;1.0;10.0;5.0
MUC20;75.0;12.0;52.0;12.0;23.0;28.0;7.0;41.0;11.0
MUC21;13.0;0.0;9.0;0.0;4.0;8.0;0.0;5.0;0.0
MUC4;16.0;3.0;11.0;3.0;5.0;8.0;1.0;7.0;3.0
MUC5B;10.0;3.0;8.0;3.0;2.0;5.0;0.0;5.0;3.0
MUC6;9.0;1.0;7.0;1.0;2.0;5.0;0.0;4.0;1.0
MUC7;10.0;3.0;5.0;3.0;5.0;6.0;0.0;4.0;3.0
MUCL1;15.0;2.0;10.0;2.0;5.0;9.0;0.0;6.0;2.0
MUL1;5.0;2.0;4.0;2.0;1.0;2.0;1.0;2.0;2.0
MUS81;25.0;3.0;16.0;3.0;9.0;8.0;2.0;15.0;3.0
MUSK;85.0;17.0;60.0;18.0;24.0;33.0;10.0;43.0;16.0
MUT;3.0;1.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0
MVB12A;5.0;4.0;3.0;4.0;2.0;2.0;0.0;3.0;4.0
MVB12B;2.0;5.0;1.0;5.0;1.0;0.0;0.0;2.0;5.0
MVK;20.0;2.0;15.0;2.0;5.0;8.0;2.0;10.0;2.0
MX1;83.0;11.0;55.0;11.0;28.0;38.0;6.0;39.0;11.0
MX2;84.0;12.0;56.0;12.0;28.0;38.0;6.0;40.0;12.0
MXD1;20.0;2.0;18.0;2.0;2.0;14.0;0.0;6.0;2.0
MXD4;16.0;3.0;13.0;3.0;3.0;7.0;3.0;6.0;3.0
MYB;87.0;17.0;58.0;18.0;28.0;41.0;9.0;39.0;15.0
MYBBP1A;102.0;20.0;69.0;21.0;32.0;39.0;12.0;52.0;19.0
MYBL1;40.0;8.0;26.0;8.0;14.0;14.0;2.0;24.0;8.0
MYBL2;29.0;7.0;17.0;7.0;12.0;10.0;1.0;18.0;7.0
MYBPC1;57.0;7.0;43.0;7.0;14.0;26.0;4.0;27.0;7.0
MYBPC2;47.0;5.0;31.0;5.0;16.0;20.0;3.0;24.0;5.0
MYBPC3;37.0;5.0;25.0;5.0;12.0;17.0;1.0;19.0;5.0
MYC;186.0;28.0;124.0;30.0;60.0;86.0;17.0;85.0;26.0
MYCBP;15.0;3.0;11.0;3.0;4.0;7.0;2.0;6.0;3.0
MYCBPAP;10.0;2.0;6.0;2.0;4.0;3.0;1.0;6.0;2.0
MYCT1;18.0;2.0;14.0;2.0;4.0;5.0;3.0;10.0;2.0
MYD88;62.0;9.0;37.0;9.0;25.0;27.0;6.0;31.0;7.0
MYF5;85.0;10.0;61.0;10.0;24.0;42.0;5.0;39.0;9.0
MYF6;89.0;10.0;61.0;10.0;28.0;40.0;7.0;43.0;9.0
MYH1;84.0;15.0;55.0;15.0;29.0;30.0;11.0;43.0;15.0
MYH10;141.0;25.0;98.0;25.0;43.0;57.0;15.0;70.0;24.0
MYH11;100.0;13.0;68.0;14.0;31.0;40.0;9.0;51.0;13.0
