driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
SRSF1;6.0;5.0;4.0;2.0;5.0;2.0;2.0;3.0;4.0
SRSF10;12.0;3.0;8.0;3.0;4.0;4.0;2.0;5.0;4.0
SRSF11;7.0;5.0;7.0;1.0;4.0;5.0;2.0;0.0;5.0
SRSF2;15.0;7.0;12.0;4.0;6.0;7.0;3.0;7.0;5.0
SRSF3;9.0;0.0;8.0;1.0;0.0;3.0;5.0;1.0;0.0
SRSF4;10.0;4.0;8.0;2.0;4.0;4.0;3.0;3.0;4.0
SRSF5;3.0;1.0;2.0;0.0;2.0;1.0;0.0;1.0;2.0
SRSF6;6.0;2.0;7.0;1.0;0.0;2.0;2.0;4.0;0.0
SRSF7;6.0;2.0;2.0;2.0;4.0;1.0;1.0;3.0;3.0
SRSF9;13.0;2.0;11.0;3.0;1.0;5.0;4.0;4.0;2.0
SRXN1;3.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0
SS18;3.0;1.0;2.0;1.0;1.0;0.0;0.0;2.0;2.0
SSB;7.0;1.0;5.0;1.0;2.0;3.0;3.0;1.0;1.0
SSH1;12.0;0.0;9.0;1.0;2.0;4.0;3.0;3.0;2.0
SSH2;6.0;2.0;5.0;1.0;2.0;2.0;2.0;2.0;2.0
SSH3;2.0;2.0;1.0;3.0;0.0;0.0;1.0;2.0;1.0
SSNA1;5.0;3.0;3.0;3.0;2.0;2.0;1.0;2.0;3.0
SSR1;12.0;1.0;8.0;4.0;1.0;5.0;3.0;4.0;1.0
SSR2;13.0;3.0;8.0;5.0;3.0;4.0;3.0;6.0;3.0
SSR3;8.0;2.0;5.0;3.0;2.0;2.0;3.0;2.0;3.0
SSR4;7.0;0.0;4.0;3.0;0.0;1.0;2.0;4.0;0.0
SSRP1;14.0;6.0;6.0;7.0;7.0;9.0;2.0;3.0;6.0
SST;6.0;1.0;3.0;2.0;2.0;2.0;2.0;1.0;2.0
SSTR1;2.0;5.0;2.0;0.0;5.0;1.0;1.0;0.0;5.0
SSTR2;11.0;8.0;10.0;3.0;6.0;4.0;2.0;6.0;7.0
SSTR4;6.0;4.0;6.0;1.0;3.0;2.0;2.0;4.0;2.0
SSTR5;2.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
SSU72;7.0;2.0;6.0;1.0;2.0;3.0;2.0;2.0;2.0
SSX2IP;2.0;2.0;3.0;0.0;1.0;1.0;1.0;0.0;2.0
ST13;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
ST14;2.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0
ST3GAL2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
ST3GAL3;2.0;3.0;3.0;1.0;1.0;2.0;0.0;2.0;1.0
ST3GAL4;7.0;2.0;3.0;3.0;3.0;2.0;3.0;3.0;1.0
ST3GAL6;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
ST6GALNAC1;8.0;1.0;6.0;1.0;2.0;5.0;1.0;2.0;1.0
ST6GALNAC2;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
ST8SIA1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
ST8SIA2;5.0;2.0;3.0;1.0;3.0;4.0;2.0;0.0;1.0
ST8SIA4;2.0;2.0;1.0;0.0;3.0;2.0;1.0;0.0;1.0
STAB1;1.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;2.0
STAB2;2.0;3.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0
STAG1;8.0;3.0;5.0;2.0;4.0;3.0;2.0;4.0;2.0
STAG2;12.0;3.0;7.0;5.0;3.0;5.0;3.0;6.0;1.0
STAG3;4.0;2.0;2.0;1.0;3.0;2.0;2.0;0.0;2.0
STAM;13.0;3.0;8.0;5.0;3.0;5.0;2.0;5.0;4.0
STAM2;8.0;1.0;3.0;4.0;2.0;4.0;1.0;3.0;1.0
STAMBP;4.0;1.0;3.0;0.0;2.0;1.0;1.0;1.0;2.0
STAMBPL1;7.0;2.0;4.0;3.0;2.0;5.0;1.0;1.0;2.0
STAP1;3.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0
STARD13;11.0;2.0;8.0;3.0;2.0;4.0;4.0;3.0;2.0
STARD8;5.0;1.0;4.0;1.0;1.0;3.0;1.0;0.0;2.0
STAT1;4.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0
STAT2;12.0;3.0;8.0;2.0;5.0;5.0;4.0;4.0;2.0
STAT3;14.0;5.0;13.0;2.0;4.0;3.0;7.0;3.0;6.0
STAT4;8.0;1.0;4.0;2.0;3.0;3.0;2.0;3.0;1.0
STAT5A;15.0;6.0;11.0;5.0;5.0;8.0;4.0;2.0;7.0
STAT5B;13.0;5.0;8.0;4.0;6.0;6.0;5.0;2.0;5.0
STAT6;9.0;1.0;7.0;0.0;3.0;3.0;4.0;2.0;1.0
STEAP3;6.0;1.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0
STIL;2.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
STIM1;4.0;1.0;2.0;2.0;1.0;0.0;2.0;2.0;1.0
STIP1;3.0;2.0;1.0;2.0;2.0;1.0;2.0;0.0;2.0
STK11;10.0;5.0;8.0;4.0;3.0;5.0;2.0;4.0;4.0
STK24;10.0;1.0;4.0;4.0;3.0;3.0;3.0;4.0;1.0
STK25;12.0;3.0;8.0;3.0;4.0;3.0;3.0;5.0;4.0
STK26;5.0;2.0;4.0;1.0;2.0;2.0;0.0;3.0;2.0
STK3;21.0;9.0;9.0;9.0;12.0;9.0;4.0;8.0;9.0
STK36;5.0;1.0;3.0;2.0;1.0;1.0;2.0;2.0;1.0
STK38;6.0;0.0;5.0;1.0;0.0;2.0;3.0;1.0;0.0
STK39;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
STK4;10.0;1.0;8.0;3.0;0.0;5.0;2.0;4.0;0.0
STK40;5.0;1.0;4.0;1.0;1.0;3.0;1.0;1.0;1.0
STKLD1;3.0;1.0;3.0;1.0;0.0;1.0;2.0;0.0;1.0
STMN1;14.0;4.0;10.0;3.0;5.0;4.0;3.0;6.0;5.0
STMN2;2.0;2.0;0.0;1.0;3.0;1.0;1.0;0.0;2.0
STMN4;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0
STN1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
STOML2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
STON2;7.0;5.0;7.0;0.0;5.0;2.0;2.0;4.0;4.0
STRA6;6.0;2.0;2.0;4.0;2.0;3.0;1.0;1.0;3.0
STRADA;8.0;3.0;5.0;4.0;2.0;3.0;1.0;4.0;3.0
STRADB;5.0;1.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0
STRAP;8.0;2.0;6.0;2.0;2.0;3.0;1.0;4.0;2.0
STRIP1;5.0;3.0;5.0;0.0;3.0;3.0;1.0;0.0;4.0
STRIP2;2.0;2.0;1.0;1.0;2.0;0.0;0.0;2.0;2.0
STRN;7.0;2.0;2.0;3.0;4.0;3.0;1.0;2.0;3.0
STRN3;13.0;1.0;7.0;4.0;3.0;5.0;3.0;4.0;2.0
STRN4;4.0;5.0;3.0;1.0;5.0;0.0;2.0;2.0;5.0
STS;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
STUB1;9.0;2.0;7.0;3.0;1.0;3.0;0.0;7.0;1.0
STX10;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0
STX11;4.0;0.0;3.0;1.0;0.0;0.0;2.0;2.0;0.0
STX12;5.0;4.0;5.0;2.0;2.0;1.0;3.0;3.0;2.0
STX16;5.0;2.0;4.0;2.0;1.0;4.0;2.0;1.0;0.0
STX16-NPEPL1;4.0;2.0;3.0;2.0;1.0;3.0;2.0;1.0;0.0
STX17;1.0;6.0;1.0;2.0;4.0;0.0;0.0;2.0;5.0
STX18;3.0;1.0;4.0;0.0;0.0;2.0;1.0;0.0;1.0
STX19;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0
STX1A;3.0;3.0;0.0;1.0;5.0;2.0;0.0;1.0;3.0
STX1B;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
STX2;9.0;1.0;7.0;2.0;1.0;6.0;3.0;1.0;0.0
STX3;6.0;2.0;2.0;3.0;3.0;3.0;1.0;2.0;2.0
STX4;12.0;3.0;8.0;3.0;4.0;2.0;2.0;6.0;5.0
STX5;4.0;9.0;2.0;5.0;6.0;3.0;0.0;3.0;7.0
STX6;4.0;2.0;2.0;3.0;1.0;1.0;2.0;2.0;1.0
STX7;4.0;6.0;2.0;3.0;5.0;1.0;1.0;3.0;5.0
STX8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
STXBP1;7.0;4.0;4.0;3.0;4.0;3.0;2.0;3.0;3.0
STXBP2;3.0;1.0;3.0;0.0;1.0;2.0;1.0;0.0;1.0
STXBP3;9.0;1.0;4.0;3.0;3.0;2.0;2.0;3.0;3.0
STXBP4;4.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0
STXBP5;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0
STYK1;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
SUCLA2;3.0;0.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0
SUCLG1;2.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;2.0
SUCLG2;3.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0;1.0
SUCNR1;5.0;1.0;3.0;2.0;1.0;1.0;2.0;2.0;1.0
SUDS3;9.0;1.0;6.0;3.0;1.0;4.0;1.0;4.0;1.0
SUFU;9.0;3.0;7.0;3.0;2.0;3.0;1.0;4.0;4.0
SUGP1;10.0;2.0;5.0;4.0;3.0;3.0;0.0;4.0;5.0
SUGT1;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
SULT1A1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
SULT1E1;1.0;2.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0
SULT2A1;5.0;3.0;4.0;0.0;4.0;1.0;3.0;1.0;3.0
SULT2B1;2.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0
SUMO1;7.0;0.0;4.0;2.0;1.0;1.0;3.0;2.0;1.0
SUMO2;20.0;6.0;16.0;5.0;5.0;9.0;5.0;8.0;4.0
SUMO3;3.0;5.0;2.0;3.0;3.0;1.0;1.0;3.0;3.0
SUMO4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
SUN1;1.0;4.0;1.0;0.0;4.0;1.0;0.0;0.0;4.0
SUN2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
SUOX;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
SUPT16H;12.0;4.0;8.0;3.0;5.0;6.0;3.0;4.0;3.0
SUPT20H;6.0;1.0;4.0;2.0;1.0;2.0;1.0;3.0;1.0
SUPT3H;6.0;0.0;4.0;2.0;0.0;1.0;2.0;3.0;0.0
SUPT4H1;5.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;2.0
SUPT5H;5.0;3.0;5.0;1.0;2.0;3.0;2.0;0.0;3.0
SUPT6H;1.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0
SUPT7L;8.0;2.0;5.0;2.0;3.0;1.0;3.0;4.0;2.0
SURF4;4.0;1.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0
SUV39H1;4.0;1.0;1.0;3.0;1.0;1.0;0.0;3.0;1.0
SUV39H2;5.0;1.0;3.0;2.0;1.0;3.0;1.0;1.0;1.0
SUZ12;9.0;2.0;5.0;4.0;2.0;2.0;2.0;4.0;3.0
SV2B;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
SVIL;2.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;2.0
SVIP;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
SWI5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
SWSAP1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
SYAP1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
SYCE1;5.0;3.0;2.0;3.0;3.0;1.0;2.0;2.0;3.0
SYCE2;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
SYCE3;3.0;1.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0
SYCP1;3.0;5.0;3.0;1.0;4.0;2.0;1.0;1.0;4.0
SYCP2;10.0;2.0;7.0;3.0;2.0;5.0;3.0;3.0;1.0
SYCP3;3.0;1.0;2.0;0.0;2.0;1.0;1.0;1.0;1.0
SYDE1;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0
SYDE2;4.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;2.0
SYF2;12.0;3.0;9.0;2.0;4.0;5.0;2.0;5.0;3.0
SYK;8.0;4.0;4.0;3.0;5.0;4.0;2.0;3.0;3.0
SYN1;5.0;2.0;3.0;3.0;1.0;3.0;1.0;1.0;2.0
SYNE1;14.0;9.0;8.0;8.0;7.0;7.0;1.0;6.0;9.0
SYNE2;12.0;5.0;6.0;7.0;4.0;4.0;2.0;6.0;5.0
SYNGAP1;6.0;1.0;3.0;3.0;1.0;2.0;3.0;1.0;1.0
SYNJ1;6.0;0.0;4.0;2.0;0.0;4.0;2.0;0.0;0.0
SYNJ2;7.0;3.0;4.0;2.0;4.0;3.0;2.0;3.0;2.0
SYS1;2.0;1.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0
SYT1;5.0;3.0;4.0;1.0;3.0;2.0;1.0;3.0;2.0
SYT11;20.0;6.0;14.0;8.0;4.0;7.0;5.0;7.0;7.0
SYT2;14.0;10.0;8.0;7.0;9.0;6.0;5.0;6.0;7.0
SYT5;5.0;6.0;5.0;1.0;5.0;3.0;0.0;4.0;4.0
SYT8;9.0;3.0;6.0;4.0;2.0;3.0;4.0;3.0;2.0
SYT9;13.0;2.0;8.0;4.0;3.0;2.0;4.0;8.0;1.0
SYTL4;2.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0
SYVN1;9.0;4.0;8.0;2.0;3.0;1.0;5.0;3.0;4.0
TAAR1;3.0;5.0;1.0;2.0;5.0;1.0;0.0;2.0;5.0
TAAR2;4.0;5.0;2.0;2.0;5.0;2.0;0.0;2.0;5.0
TAAR5;5.0;5.0;1.0;3.0;6.0;2.0;1.0;2.0;5.0
TAAR6;3.0;5.0;1.0;2.0;5.0;1.0;0.0;2.0;5.0
TAAR8;3.0;5.0;1.0;2.0;5.0;1.0;0.0;2.0;5.0
TAB1;2.0;2.0;2.0;1.0;1.0;0.0;0.0;3.0;1.0
TAB3;10.0;1.0;3.0;5.0;3.0;4.0;1.0;3.0;3.0
TAC1;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
TAC3;6.0;2.0;6.0;0.0;2.0;2.0;2.0;2.0;2.0
TACC1;4.0;1.0;4.0;0.0;1.0;2.0;1.0;1.0;1.0
TACC2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
TACC3;3.0;1.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0
TACR1;8.0;2.0;6.0;1.0;3.0;4.0;2.0;2.0;2.0
TACR2;4.0;4.0;3.0;1.0;4.0;1.0;2.0;0.0;5.0
TACR3;2.0;2.0;1.0;1.0;2.0;0.0;1.0;1.0;2.0
TADA1;3.0;1.0;1.0;2.0;1.0;0.0;0.0;3.0;1.0
TADA2B;5.0;1.0;5.0;0.0;1.0;1.0;1.0;3.0;1.0
TADA3;7.0;3.0;2.0;4.0;4.0;4.0;0.0;2.0;4.0
TAF1;13.0;5.0;9.0;2.0;7.0;7.0;3.0;3.0;5.0
TAF10;9.0;1.0;6.0;3.0;1.0;2.0;3.0;4.0;1.0
TAF11;6.0;1.0;4.0;2.0;1.0;2.0;2.0;2.0;1.0
TAF12;10.0;6.0;8.0;3.0;5.0;4.0;2.0;5.0;5.0
TAF13;8.0;2.0;6.0;2.0;2.0;3.0;2.0;2.0;3.0
TAF1A;13.0;9.0;10.0;4.0;8.0;6.0;4.0;7.0;5.0
TAF1B;9.0;4.0;5.0;2.0;6.0;4.0;3.0;2.0;4.0
TAF1D;12.0;3.0;7.0;4.0;4.0;5.0;4.0;4.0;2.0
TAF1L;12.0;3.0;5.0;4.0;6.0;4.0;3.0;5.0;3.0
TAF2;23.0;8.0;13.0;7.0;11.0;9.0;6.0;10.0;6.0
TAF3;13.0;5.0;7.0;5.0;6.0;5.0;2.0;5.0;6.0
TAF4;17.0;3.0;12.0;3.0;5.0;8.0;5.0;3.0;4.0
TAF4B;7.0;3.0;6.0;1.0;3.0;4.0;0.0;3.0;3.0
TAF5;4.0;4.0;4.0;1.0;3.0;1.0;1.0;1.0;5.0
TAF5L;10.0;3.0;7.0;3.0;3.0;4.0;3.0;3.0;3.0
TAF6;3.0;2.0;2.0;0.0;3.0;1.0;2.0;0.0;2.0
TAF6L;4.0;3.0;2.0;2.0;3.0;2.0;0.0;2.0;3.0
TAF7;3.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0
TAF7L;7.0;1.0;2.0;4.0;2.0;2.0;0.0;4.0;2.0
TAF8;7.0;2.0;4.0;3.0;2.0;2.0;2.0;3.0;2.0
TAF9;7.0;5.0;4.0;3.0;5.0;4.0;3.0;2.0;3.0
TAF9B;3.0;1.0;0.0;2.0;2.0;3.0;0.0;0.0;1.0
TAGAP;4.0;4.0;3.0;1.0;4.0;1.0;1.0;2.0;4.0
TAGLN;9.0;2.0;5.0;3.0;3.0;4.0;4.0;2.0;1.0
TAGLN3;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
TALDO1;5.0;0.0;2.0;3.0;0.0;0.0;2.0;3.0;0.0
TANC2;4.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0
TANK;5.0;2.0;2.0;3.0;2.0;2.0;1.0;2.0;2.0
TAOK1;8.0;7.0;7.0;3.0;5.0;1.0;3.0;3.0;8.0
TAOK2;3.0;3.0;2.0;1.0;3.0;1.0;0.0;2.0;3.0
TAOK3;8.0;2.0;7.0;3.0;0.0;4.0;1.0;4.0;1.0
TAP1;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0
TAP2;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
TAPBP;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
TAS1R1;3.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0
TAS1R2;2.0;4.0;1.0;1.0;4.0;0.0;1.0;1.0;4.0
TAS1R3;3.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0
TAS2R1;9.0;3.0;5.0;3.0;4.0;4.0;1.0;3.0;4.0
TAS2R10;3.0;3.0;3.0;1.0;2.0;2.0;1.0;1.0;2.0
TAS2R13;2.0;4.0;3.0;0.0;3.0;1.0;2.0;1.0;2.0
TAS2R14;2.0;3.0;3.0;0.0;2.0;1.0;0.0;1.0;3.0
TAS2R16;3.0;6.0;2.0;2.0;5.0;0.0;3.0;3.0;3.0
TAS2R19;2.0;3.0;3.0;0.0;2.0;1.0;0.0;2.0;2.0
TAS2R20;1.0;4.0;3.0;0.0;2.0;1.0;0.0;1.0;3.0
TAS2R3;5.0;6.0;5.0;1.0;5.0;1.0;3.0;2.0;5.0
TAS2R30;1.0;3.0;2.0;0.0;2.0;1.0;0.0;1.0;2.0
TAS2R31;2.0;3.0;3.0;0.0;2.0;1.0;0.0;1.0;3.0
TAS2R38;5.0;6.0;5.0;1.0;5.0;1.0;3.0;2.0;5.0
TAS2R39;5.0;6.0;5.0;1.0;5.0;1.0;3.0;2.0;5.0
TAS2R4;5.0;6.0;5.0;1.0;5.0;1.0;3.0;2.0;5.0
TAS2R40;5.0;6.0;5.0;1.0;5.0;1.0;3.0;2.0;5.0
TAS2R41;5.0;6.0;6.0;1.0;4.0;1.0;3.0;2.0;5.0
TAS2R42;2.0;3.0;2.0;1.0;2.0;2.0;0.0;1.0;2.0
TAS2R43;2.0;3.0;2.0;1.0;2.0;1.0;0.0;2.0;2.0
TAS2R46;1.0;3.0;2.0;0.0;2.0;1.0;0.0;1.0;2.0
TAS2R5;6.0;6.0;6.0;1.0;5.0;1.0;3.0;3.0;5.0
TAS2R50;2.0;3.0;2.0;1.0;2.0;2.0;0.0;1.0;2.0
TAS2R60;5.0;5.0;5.0;1.0;4.0;1.0;3.0;2.0;4.0
TAS2R7;1.0;3.0;2.0;0.0;2.0;1.0;0.0;1.0;2.0
TAS2R8;3.0;3.0;4.0;0.0;2.0;1.0;1.0;2.0;2.0
TAS2R9;2.0;3.0;3.0;0.0;2.0;1.0;1.0;1.0;2.0
TATDN1;9.0;5.0;5.0;2.0;7.0;3.0;3.0;3.0;5.0
TAX1BP3;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
TBC1D1;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
TBC1D20;2.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0
TBC1D31;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
TBC1D4;7.0;0.0;4.0;2.0;1.0;3.0;0.0;2.0;2.0
TBC1D5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
TBC1D7;11.0;0.0;4.0;5.0;2.0;5.0;1.0;4.0;1.0
TBC1D8B;10.0;1.0;4.0;4.0;3.0;4.0;0.0;5.0;2.0
TBCA;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
TBCD;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
TBK1;5.0;3.0;4.0;1.0;3.0;1.0;2.0;3.0;2.0
TBL1X;8.0;4.0;3.0;5.0;4.0;5.0;2.0;1.0;4.0
TBL1XR1;15.0;2.0;7.0;7.0;3.0;3.0;3.0;9.0;2.0
TBL2;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0
TBL3;4.0;1.0;3.0;1.0;1.0;1.0;0.0;2.0;2.0
TBP;5.0;7.0;4.0;1.0;7.0;1.0;2.0;2.0;7.0
TBPL1;3.0;4.0;1.0;2.0;4.0;1.0;0.0;2.0;4.0
TBPL2;8.0;2.0;5.0;2.0;3.0;4.0;3.0;2.0;1.0
TBX21;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0
TBX3;11.0;3.0;9.0;1.0;4.0;7.0;1.0;5.0;1.0
TBX5;3.0;1.0;3.0;0.0;1.0;3.0;1.0;0.0;0.0
TBXA2R;3.0;3.0;3.0;1.0;2.0;1.0;1.0;1.0;3.0
TBXAS1;4.0;1.0;4.0;0.0;1.0;1.0;2.0;1.0;1.0
TBXT;3.0;4.0;2.0;1.0;4.0;0.0;1.0;2.0;4.0
TCAP;5.0;2.0;4.0;0.0;3.0;1.0;4.0;0.0;2.0
TCEA1;7.0;5.0;5.0;2.0;5.0;3.0;2.0;3.0;4.0
TCEA2;7.0;3.0;6.0;2.0;2.0;3.0;3.0;2.0;2.0
TCEA3;11.0;3.0;7.0;3.0;4.0;3.0;3.0;4.0;4.0
TCEANC2;2.0;4.0;2.0;1.0;3.0;2.0;1.0;1.0;2.0
TCF12;2.0;4.0;2.0;2.0;2.0;1.0;1.0;1.0;3.0
TCF20;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
TCF3;9.0;5.0;7.0;4.0;3.0;6.0;2.0;2.0;4.0
TCF4;7.0;0.0;4.0;3.0;0.0;2.0;3.0;2.0;0.0
TCF7;4.0;2.0;4.0;0.0;2.0;2.0;2.0;0.0;2.0
TCF7L1;8.0;1.0;7.0;0.0;2.0;2.0;2.0;3.0;2.0
TCF7L2;8.0;6.0;4.0;5.0;5.0;1.0;1.0;4.0;8.0
TCIRG1;9.0;9.0;6.0;6.0;6.0;7.0;1.0;4.0;6.0
TCL1A;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0
TCL1B;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0
TCOF1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
TCP1;6.0;3.0;3.0;3.0;3.0;1.0;1.0;4.0;3.0
TCTN1;12.0;4.0;7.0;3.0;6.0;4.0;3.0;4.0;5.0
TCTN2;17.0;3.0;9.0;6.0;5.0;8.0;5.0;2.0;5.0
TCTN3;6.0;3.0;3.0;3.0;3.0;1.0;3.0;2.0;3.0
TDG;2.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
TDGF1;8.0;6.0;4.0;6.0;4.0;3.0;1.0;4.0;6.0
TDO2;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
TDP2;4.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0
TDRD1;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
TDRD12;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
TDRD3;2.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0
TDRD7;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
TDRD9;2.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;2.0
TDRKH;5.0;0.0;1.0;3.0;1.0;2.0;1.0;2.0;0.0
TEAD2;6.0;4.0;5.0;1.0;4.0;1.0;1.0;4.0;4.0
TEAD3;5.0;0.0;2.0;3.0;0.0;2.0;1.0;2.0;0.0
TEAD4;6.0;2.0;4.0;3.0;1.0;1.0;1.0;5.0;1.0
TEC;7.0;1.0;3.0;2.0;3.0;4.0;0.0;2.0;2.0
TECR;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
TEK;11.0;7.0;5.0;5.0;8.0;4.0;3.0;5.0;6.0
TELO2;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
TENM2;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
TENT2;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
TEP1;13.0;3.0;9.0;3.0;4.0;6.0;4.0;3.0;3.0
TERF1;6.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;3.0
TERF2;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
TERF2IP;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
TERT;16.0;5.0;10.0;6.0;5.0;5.0;1.0;9.0;6.0
TESC;8.0;2.0;5.0;3.0;2.0;5.0;1.0;3.0;1.0
TESK2;2.0;3.0;3.0;0.0;2.0;2.0;1.0;1.0;1.0
TESPA1;7.0;2.0;4.0;2.0;3.0;3.0;2.0;2.0;2.0
TEX10;1.0;5.0;0.0;2.0;4.0;0.0;0.0;1.0;5.0
TEX12;8.0;3.0;5.0;2.0;4.0;3.0;3.0;3.0;2.0
TEX15;7.0;3.0;5.0;2.0;3.0;3.0;3.0;1.0;3.0
TEX264;7.0;6.0;2.0;6.0;5.0;1.0;1.0;4.0;7.0
TEX35;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
TF;4.0;3.0;4.0;0.0;3.0;2.0;2.0;1.0;2.0
