driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
NR2F2;1.0;14.0;1.0;13.0;1.0;12.0;1.0;0.0;2.0
NR2F6;2.0;2.0;1.0;2.0;1.0;3.0;0.0;1.0;0.0
NR3C1;6.0;29.0;8.0;25.0;2.0;28.0;0.0;5.0;2.0
NR3C2;1.0;5.0;3.0;3.0;0.0;4.0;0.0;2.0;0.0
NR4A1;4.0;17.0;9.0;10.0;2.0;18.0;0.0;3.0;0.0
NR4A2;7.0;11.0;3.0;10.0;5.0;12.0;1.0;4.0;1.0
NR4A3;2.0;4.0;1.0;4.0;1.0;5.0;0.0;1.0;0.0
NR5A1;6.0;10.0;5.0;7.0;4.0;8.0;1.0;6.0;1.0
NR5A2;3.0;3.0;2.0;2.0;2.0;3.0;0.0;3.0;0.0
NRAP;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
NRAS;8.0;23.0;11.0;17.0;3.0;19.0;1.0;8.0;3.0
NRBP1;3.0;6.0;2.0;5.0;2.0;5.0;0.0;4.0;0.0
NRCAM;4.0;19.0;4.0;17.0;2.0;15.0;3.0;2.0;3.0
NRF1;2.0;7.0;3.0;6.0;0.0;5.0;0.0;2.0;2.0
NRG1;17.0;152.0;34.0;129.0;6.0;150.0;1.0;4.0;14.0
NRG2;7.0;28.0;8.0;25.0;2.0;29.0;0.0;4.0;2.0
NRG3;19.0;44.0;13.0;41.0;9.0;42.0;5.0;10.0;6.0
NRG4;9.0;25.0;6.0;24.0;4.0;25.0;2.0;4.0;3.0
NRIP1;10.0;28.0;10.0;23.0;5.0;28.0;3.0;5.0;2.0
NRIP2;3.0;18.0;1.0;17.0;3.0;16.0;0.0;3.0;2.0
NRIP3;0.0;6.0;1.0;5.0;0.0;4.0;0.0;1.0;1.0
NRK;3.0;11.0;2.0;10.0;2.0;12.0;1.0;1.0;0.0
NRP1;2.0;25.0;2.0;24.0;1.0;21.0;0.0;3.0;3.0
NRP2;3.0;13.0;1.0;12.0;3.0;12.0;1.0;3.0;0.0
NRTN;5.0;21.0;2.0;20.0;4.0;20.0;1.0;3.0;2.0
NRXN1;4.0;17.0;2.0;16.0;3.0;14.0;0.0;4.0;3.0
NRXN2;3.0;8.0;2.0;7.0;2.0;6.0;1.0;3.0;1.0
NRXN3;5.0;8.0;2.0;9.0;2.0;7.0;0.0;4.0;2.0
NSA2;2.0;18.0;2.0;17.0;1.0;15.0;1.0;1.0;3.0
NSD1;2.0;10.0;3.0;8.0;1.0;9.0;0.0;2.0;1.0
NSDHL;3.0;1.0;2.0;1.0;1.0;3.0;1.0;0.0;0.0
NSF;12.0;29.0;9.0;28.0;4.0;27.0;4.0;5.0;5.0
NSFL1C;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
NSL1;2.0;27.0;6.0;22.0;1.0;22.0;0.0;4.0;3.0
NSMAF;5.0;25.0;5.0;23.0;2.0;24.0;0.0;5.0;1.0
NSMCE1;2.0;5.0;2.0;4.0;1.0;6.0;0.0;1.0;0.0
NSMCE2;5.0;12.0;6.0;9.0;2.0;15.0;0.0;2.0;0.0
NSMCE4A;2.0;4.0;1.0;4.0;1.0;5.0;0.0;1.0;0.0
NSRP1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
NSUN2;0.0;10.0;4.0;6.0;0.0;9.0;0.0;0.0;1.0
NT5C;5.0;7.0;2.0;7.0;3.0;7.0;0.0;4.0;1.0
NT5C1A;4.0;8.0;3.0;8.0;1.0;7.0;0.0;4.0;1.0
NT5C2;10.0;21.0;6.0;20.0;5.0;17.0;1.0;9.0;4.0
NT5C3A;13.0;23.0;10.0;21.0;5.0;19.0;5.0;9.0;3.0
NT5C3B;2.0;11.0;2.0;10.0;1.0;10.0;0.0;1.0;2.0
NT5E;18.0;48.0;13.0;44.0;9.0;40.0;6.0;13.0;7.0
NT5M;7.0;19.0;5.0;16.0;5.0;17.0;3.0;4.0;2.0
NTF3;8.0;35.0;7.0;32.0;4.0;30.0;0.0;8.0;5.0
NTN1;15.0;42.0;12.0;37.0;8.0;37.0;2.0;10.0;8.0
NTN4;1.0;6.0;1.0;5.0;1.0;4.0;0.0;1.0;2.0
NTPCR;5.0;13.0;4.0;11.0;3.0;10.0;2.0;2.0;4.0
NTRK1;7.0;23.0;1.0;23.0;6.0;21.0;2.0;4.0;3.0
NTRK2;7.0;27.0;9.0;23.0;2.0;26.0;0.0;3.0;5.0
NTRK3;7.0;21.0;6.0;18.0;4.0;20.0;1.0;5.0;2.0
NTS;9.0;18.0;7.0;15.0;5.0;16.0;1.0;9.0;1.0
NTSR1;6.0;15.0;3.0;15.0;3.0;16.0;2.0;2.0;1.0
NTSR2;6.0;18.0;4.0;17.0;3.0;18.0;0.0;5.0;1.0
NUAK1;2.0;12.0;3.0;10.0;1.0;12.0;0.0;1.0;1.0
NUBP1;1.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
NUBP2;3.0;3.0;2.0;3.0;1.0;5.0;0.0;1.0;0.0
NUCKS1;1.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0
NUDC;6.0;18.0;3.0;18.0;3.0;17.0;0.0;5.0;2.0
NUDCD2;0.0;7.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0
NUDT12;2.0;20.0;2.0;19.0;1.0;15.0;1.0;0.0;6.0
NUDT16;7.0;10.0;6.0;9.0;2.0;9.0;1.0;6.0;1.0
NUDT16L1;8.0;14.0;4.0;13.0;5.0;11.0;2.0;8.0;1.0
NUDT21;11.0;37.0;9.0;34.0;5.0;32.0;2.0;7.0;7.0
NUDT5;2.0;5.0;1.0;5.0;1.0;4.0;1.0;1.0;1.0
NUDT7;1.0;3.0;2.0;1.0;1.0;2.0;0.0;2.0;0.0
NUDT8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
NUDT9;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
NUF2;6.0;18.0;3.0;17.0;4.0;13.0;3.0;4.0;4.0
NUFIP1;3.0;4.0;2.0;3.0;2.0;4.0;1.0;1.0;1.0
NUMA1;5.0;14.0;5.0;12.0;2.0;14.0;0.0;4.0;1.0
NUMB;7.0;20.0;6.0;18.0;3.0;21.0;2.0;3.0;1.0
NUMBL;1.0;3.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0
NUP107;6.0;25.0;10.0;17.0;4.0;23.0;2.0;3.0;3.0
NUP133;7.0;37.0;10.0;32.0;2.0;28.0;0.0;9.0;7.0
NUP153;7.0;16.0;8.0;13.0;2.0;15.0;0.0;5.0;3.0
NUP155;4.0;14.0;4.0;12.0;2.0;13.0;1.0;2.0;2.0
NUP160;8.0;25.0;6.0;23.0;4.0;20.0;2.0;7.0;4.0
NUP188;5.0;25.0;5.0;22.0;3.0;22.0;1.0;3.0;4.0
NUP205;12.0;25.0;9.0;22.0;6.0;21.0;4.0;7.0;5.0
NUP210;9.0;21.0;6.0;19.0;5.0;18.0;2.0;6.0;4.0
NUP210L;1.0;3.0;1.0;3.0;0.0;3.0;0.0;0.0;1.0
NUP214;8.0;28.0;8.0;24.0;4.0;25.0;1.0;5.0;5.0
NUP35;5.0;19.0;4.0;17.0;3.0;14.0;1.0;5.0;4.0
NUP37;4.0;28.0;11.0;19.0;2.0;27.0;1.0;2.0;2.0
NUP43;9.0;23.0;9.0;22.0;1.0;22.0;2.0;5.0;3.0
NUP50;9.0;20.0;6.0;18.0;5.0;18.0;1.0;5.0;5.0
NUP54;3.0;11.0;2.0;10.0;2.0;9.0;1.0;3.0;1.0
NUP62;7.0;15.0;5.0;14.0;3.0;15.0;2.0;2.0;3.0
NUP62CL;0.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
NUP85;10.0;17.0;9.0;14.0;4.0;17.0;2.0;5.0;3.0
NUP88;14.0;29.0;10.0;25.0;8.0;25.0;4.0;9.0;5.0
NUP93;8.0;37.0;8.0;34.0;3.0;29.0;1.0;9.0;6.0
NUP98;2.0;8.0;2.0;7.0;1.0;7.0;0.0;2.0;1.0
NUPL2;12.0;27.0;14.0;21.0;4.0;23.0;4.0;8.0;4.0
NUS1;5.0;7.0;5.0;6.0;1.0;7.0;1.0;3.0;1.0
NUSAP1;0.0;4.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0
NUTF2;2.0;5.0;2.0;4.0;1.0;4.0;0.0;2.0;1.0
NXF1;2.0;5.0;1.0;5.0;1.0;4.0;0.0;2.0;1.0
NXF3;1.0;2.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0
NXF5;1.0;2.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0
NXT1;0.0;6.0;1.0;5.0;0.0;6.0;0.0;0.0;0.0
OAS1;4.0;22.0;6.0;17.0;3.0;18.0;1.0;4.0;3.0
OAS2;3.0;23.0;6.0;18.0;2.0;18.0;1.0;4.0;3.0
OAS3;4.0;22.0;6.0;17.0;3.0;18.0;1.0;4.0;3.0
OASL;4.0;24.0;7.0;19.0;2.0;20.0;1.0;3.0;4.0
OAT;5.0;7.0;4.0;7.0;1.0;7.0;0.0;4.0;1.0
OAZ2;1.0;6.0;0.0;6.0;1.0;7.0;0.0;0.0;0.0
OAZ3;3.0;6.0;1.0;6.0;2.0;5.0;0.0;3.0;1.0
OBSCN;6.0;22.0;4.0;22.0;2.0;17.0;0.0;6.0;5.0
OBSL1;5.0;7.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OCA2;5.0;18.0;3.0;17.0;3.0;17.0;3.0;2.0;1.0
OCLN;8.0;18.0;2.0;19.0;5.0;11.0;2.0;6.0;7.0
OCM;4.0;15.0;4.0;13.0;2.0;13.0;0.0;5.0;1.0
OCM2;6.0;15.0;5.0;13.0;3.0;14.0;0.0;6.0;1.0
OCRL;7.0;32.0;8.0;28.0;3.0;33.0;1.0;1.0;4.0
ODAM;1.0;8.0;2.0;7.0;0.0;6.0;0.0;2.0;1.0
ODC1;5.0;16.0;4.0;14.0;3.0;16.0;0.0;5.0;0.0
OFD1;7.0;29.0;8.0;26.0;2.0;29.0;0.0;2.0;5.0
OGDH;0.0;4.0;1.0;3.0;0.0;4.0;0.0;0.0;0.0
OGDHL;2.0;5.0;1.0;5.0;1.0;4.0;0.0;2.0;1.0
OGN;4.0;17.0;4.0;14.0;3.0;13.0;1.0;4.0;3.0
OGT;9.0;25.0;7.0;24.0;3.0;26.0;2.0;2.0;4.0
OIP5;1.0;10.0;1.0;10.0;0.0;10.0;0.0;0.0;1.0
OLA1;12.0;36.0;10.0;32.0;6.0;30.0;5.0;5.0;8.0
OLAH;2.0;2.0;1.0;1.0;2.0;0.0;0.0;3.0;1.0
OLFM2;2.0;6.0;0.0;6.0;2.0;6.0;0.0;1.0;1.0
OLR1;2.0;15.0;0.0;15.0;2.0;13.0;1.0;1.0;2.0
OMD;3.0;17.0;4.0;14.0;2.0;13.0;1.0;3.0;3.0
OMG;3.0;8.0;0.0;8.0;3.0;9.0;1.0;1.0;0.0
ONECUT1;2.0;12.0;1.0;12.0;1.0;12.0;1.0;0.0;1.0
OPA1;2.0;6.0;2.0;6.0;0.0;6.0;0.0;1.0;1.0
OPHN1;4.0;21.0;3.0;20.0;2.0;20.0;1.0;2.0;2.0
OPN1LW;4.0;10.0;1.0;9.0;4.0;9.0;2.0;1.0;2.0
OPN1SW;9.0;16.0;8.0;13.0;4.0;13.0;4.0;6.0;2.0
OPN3;4.0;8.0;0.0;8.0;4.0;7.0;2.0;3.0;0.0
OPN4;18.0;44.0;10.0;43.0;9.0;40.0;5.0;8.0;9.0
OPN5;3.0;4.0;2.0;4.0;1.0;3.0;0.0;3.0;1.0
OPRD1;5.0;15.0;2.0;14.0;4.0;11.0;1.0;5.0;3.0
OPRK1;6.0;54.0;11.0;47.0;2.0;54.0;0.0;4.0;2.0
OPRL1;5.0;16.0;5.0;14.0;2.0;15.0;1.0;3.0;2.0
OPRM1;7.0;24.0;7.0;21.0;3.0;25.0;0.0;4.0;2.0
OPTN;7.0;32.0;8.0;27.0;4.0;30.0;3.0;3.0;3.0
OR10A2;4.0;10.0;3.0;10.0;1.0;10.0;1.0;2.0;1.0
OR10A3;4.0;10.0;3.0;10.0;1.0;10.0;1.0;2.0;1.0
OR10A4;4.0;10.0;3.0;10.0;1.0;10.0;1.0;2.0;1.0
OR10A5;3.0;10.0;3.0;10.0;0.0;9.0;1.0;2.0;1.0
OR10A7;2.0;11.0;3.0;9.0;1.0;12.0;0.0;1.0;0.0
OR10AD1;0.0;10.0;2.0;8.0;0.0;9.0;0.0;0.0;1.0
OR10AG1;4.0;11.0;5.0;10.0;0.0;9.0;2.0;2.0;2.0
OR10C1;5.0;11.0;3.0;11.0;2.0;10.0;2.0;3.0;1.0
OR10D3;3.0;5.0;4.0;4.0;0.0;4.0;0.0;4.0;0.0
OR10G2;6.0;7.0;2.0;7.0;4.0;7.0;1.0;5.0;0.0
OR10G3;5.0;9.0;3.0;8.0;3.0;8.0;1.0;4.0;1.0
OR10G4;6.0;12.0;5.0;12.0;1.0;12.0;1.0;4.0;1.0
OR10G7;6.0;12.0;5.0;12.0;1.0;12.0;1.0;4.0;1.0
OR10G8;7.0;12.0;5.0;12.0;2.0;12.0;1.0;5.0;1.0
OR10G9;6.0;12.0;5.0;12.0;1.0;12.0;1.0;4.0;1.0
OR10H1;3.0;12.0;1.0;12.0;2.0;13.0;0.0;1.0;1.0
OR10H2;3.0;12.0;1.0;12.0;2.0;13.0;0.0;1.0;1.0
OR10H3;3.0;12.0;1.0;12.0;2.0;13.0;0.0;1.0;1.0
OR10H4;3.0;12.0;1.0;12.0;2.0;13.0;0.0;1.0;1.0
OR10H5;3.0;12.0;1.0;12.0;2.0;13.0;0.0;1.0;1.0
OR10J1;2.0;14.0;0.0;14.0;2.0;13.0;0.0;2.0;1.0
OR10J3;1.0;18.0;0.0;18.0;1.0;15.0;0.0;1.0;3.0
OR10J5;0.0;15.0;0.0;15.0;0.0;13.0;0.0;1.0;1.0
OR10K1;1.0;17.0;0.0;17.0;1.0;14.0;0.0;2.0;2.0
OR10K2;2.0;17.0;0.0;17.0;2.0;14.0;0.0;3.0;2.0
OR10P1;4.0;11.0;4.0;9.0;2.0;12.0;0.0;3.0;0.0
OR10Q1;5.0;10.0;6.0;8.0;1.0;8.0;2.0;4.0;1.0
OR10R2;1.0;16.0;0.0;16.0;1.0;13.0;0.0;2.0;2.0
OR10S1;6.0;12.0;5.0;12.0;1.0;12.0;1.0;4.0;1.0
OR10T2;1.0;16.0;0.0;16.0;1.0;13.0;0.0;2.0;2.0
OR10V1;5.0;10.0;5.0;9.0;1.0;9.0;2.0;3.0;1.0
OR10W1;4.0;10.0;6.0;8.0;0.0;8.0;2.0;3.0;1.0
OR10Z1;2.0;16.0;0.0;16.0;2.0;13.0;0.0;3.0;2.0
OR11A1;5.0;11.0;3.0;11.0;2.0;10.0;2.0;3.0;1.0
OR11G2;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR11H1;6.0;19.0;4.0;17.0;4.0;19.0;1.0;3.0;2.0
OR11H12;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR11H4;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR11H6;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR11L1;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR13A1;4.0;24.0;4.0;22.0;2.0;23.0;1.0;3.0;1.0
OR13C2;5.0;18.0;5.0;16.0;2.0;17.0;0.0;3.0;3.0
OR13C3;5.0;18.0;5.0;16.0;2.0;17.0;0.0;3.0;3.0
OR13C4;5.0;19.0;5.0;17.0;2.0;18.0;0.0;3.0;3.0
OR13C5;6.0;18.0;5.0;16.0;3.0;17.0;0.0;4.0;3.0
OR13C8;5.0;18.0;5.0;16.0;2.0;17.0;0.0;3.0;3.0
OR13C9;5.0;18.0;5.0;16.0;2.0;17.0;0.0;3.0;3.0
OR13D1;6.0;18.0;5.0;16.0;3.0;17.0;0.0;4.0;3.0
OR13F1;5.0;18.0;5.0;16.0;2.0;17.0;0.0;3.0;3.0
OR13G1;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR13H1;3.0;22.0;2.0;21.0;2.0;21.0;1.0;1.0;2.0
OR13J1;3.0;19.0;3.0;18.0;1.0;17.0;1.0;1.0;3.0
OR14A16;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR14A2;4.0;3.0;1.0;3.0;3.0;4.0;2.0;1.0;0.0
OR14C36;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR14I1;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR14J1;5.0;11.0;3.0;11.0;2.0;10.0;2.0;3.0;1.0
OR14K1;4.0;3.0;1.0;3.0;3.0;4.0;2.0;1.0;0.0
OR1A1;9.0;26.0;8.0;22.0;5.0;25.0;2.0;6.0;2.0
OR1A2;10.0;26.0;8.0;22.0;6.0;25.0;2.0;7.0;2.0
OR1C1;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR1D2;9.0;26.0;8.0;22.0;5.0;25.0;2.0;6.0;2.0
OR1D5;9.0;26.0;8.0;22.0;5.0;25.0;2.0;6.0;2.0
OR1E1;9.0;26.0;8.0;22.0;5.0;25.0;2.0;6.0;2.0
OR1E2;9.0;25.0;7.0;22.0;5.0;24.0;2.0;6.0;2.0
OR1F1;5.0;16.0;4.0;16.0;1.0;15.0;1.0;4.0;1.0
OR1G1;9.0;26.0;8.0;22.0;5.0;25.0;2.0;6.0;2.0
OR1I1;3.0;12.0;1.0;12.0;2.0;13.0;0.0;1.0;1.0
OR1J1;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1J2;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1J4;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1K1;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1L1;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1L3;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1L4;6.0;21.0;7.0;18.0;2.0;21.0;0.0;4.0;2.0
OR1L6;6.0;21.0;6.0;18.0;3.0;21.0;0.0;4.0;2.0
OR1L8;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1M1;2.0;15.0;1.0;14.0;2.0;15.0;0.0;1.0;1.0
OR1N1;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1N2;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1Q1;5.0;21.0;6.0;18.0;2.0;21.0;0.0;3.0;2.0
OR1S2;4.0;11.0;6.0;9.0;0.0;9.0;2.0;3.0;1.0
OR2A1;10.0;32.0;11.0;28.0;3.0;25.0;4.0;7.0;6.0
OR2A12;11.0;31.0;11.0;27.0;4.0;24.0;4.0;8.0;6.0
OR2A14;10.0;32.0;11.0;28.0;3.0;25.0;4.0;7.0;6.0
OR2A2;10.0;31.0;11.0;27.0;3.0;24.0;4.0;7.0;6.0
OR2A25;10.0;32.0;11.0;28.0;3.0;25.0;4.0;7.0;6.0
OR2A4;3.0;17.0;4.0;16.0;0.0;16.0;0.0;3.0;1.0
OR2A5;10.0;32.0;11.0;28.0;3.0;25.0;4.0;7.0;6.0
OR2A7;10.0;32.0;11.0;28.0;3.0;25.0;4.0;7.0;6.0
OR2AE1;12.0;34.0;12.0;30.0;4.0;28.0;4.0;8.0;6.0
OR2AG1;3.0;10.0;3.0;10.0;0.0;9.0;1.0;2.0;1.0
OR2AG2;3.0;10.0;3.0;10.0;0.0;9.0;1.0;2.0;1.0
OR2AJ1;4.0;3.0;1.0;3.0;3.0;4.0;2.0;1.0;0.0
OR2AK2;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2AP1;3.0;11.0;4.0;9.0;1.0;12.0;0.0;2.0;0.0
OR2AT4;5.0;13.0;5.0;13.0;0.0;13.0;2.0;2.0;1.0
OR2B11;6.0;15.0;1.0;15.0;5.0;15.0;2.0;4.0;0.0
OR2B2;8.0;11.0;3.0;12.0;4.0;10.0;2.0;5.0;2.0
OR2B3;6.0;11.0;3.0;11.0;3.0;10.0;2.0;4.0;1.0
OR2B6;7.0;11.0;3.0;12.0;3.0;10.0;2.0;4.0;2.0
OR2C1;5.0;16.0;4.0;16.0;1.0;15.0;1.0;4.0;1.0
OR2C3;5.0;14.0;1.0;14.0;4.0;14.0;2.0;3.0;0.0
OR2D2;4.0;10.0;3.0;10.0;1.0;10.0;1.0;2.0;1.0
OR2D3;4.0;10.0;3.0;10.0;1.0;10.0;1.0;2.0;1.0
OR2F2;11.0;32.0;11.0;28.0;4.0;25.0;4.0;8.0;6.0
OR2G2;5.0;14.0;1.0;14.0;4.0;14.0;2.0;3.0;0.0
OR2G3;5.0;15.0;1.0;15.0;4.0;15.0;1.0;4.0;0.0
OR2G6;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2H1;5.0;11.0;3.0;11.0;2.0;10.0;2.0;3.0;1.0
OR2H2;5.0;12.0;3.0;12.0;2.0;10.0;2.0;3.0;2.0
OR2J1;5.0;1.0;2.0;1.0;3.0;1.0;1.0;4.0;0.0
OR2J2;6.0;11.0;3.0;11.0;3.0;10.0;2.0;4.0;1.0
OR2J3;6.0;11.0;3.0;11.0;3.0;10.0;2.0;4.0;1.0
OR2K2;5.0;22.0;5.0;20.0;2.0;21.0;0.0;3.0;3.0
OR2L13;5.0;15.0;1.0;15.0;4.0;15.0;1.0;4.0;0.0
OR2L2;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2L3;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2L5;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2M2;5.0;15.0;1.0;15.0;4.0;15.0;2.0;3.0;0.0
OR2M3;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2M4;5.0;15.0;1.0;15.0;4.0;15.0;2.0;3.0;0.0
OR2M5;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2M7;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2S2;4.0;19.0;3.0;18.0;2.0;17.0;1.0;2.0;3.0
OR2T1;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2T10;4.0;16.0;1.0;16.0;3.0;16.0;1.0;3.0;0.0
OR2T12;5.0;15.0;1.0;15.0;4.0;15.0;1.0;4.0;0.0
OR2T2;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2T27;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2T29;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2T3;4.0;17.0;1.0;17.0;3.0;17.0;1.0;3.0;0.0
OR2T33;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2T34;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2T35;4.0;3.0;1.0;3.0;3.0;4.0;2.0;1.0;0.0
OR2T4;5.0;15.0;1.0;15.0;4.0;15.0;1.0;4.0;0.0
OR2T6;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2T8;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2V1;2.0;15.0;3.0;14.0;0.0;15.0;0.0;1.0;1.0
OR2V2;2.0;15.0;3.0;14.0;0.0;15.0;0.0;1.0;1.0
OR2W1;6.0;11.0;3.0;11.0;3.0;10.0;2.0;4.0;1.0
OR2W3;4.0;15.0;1.0;15.0;3.0;15.0;1.0;3.0;0.0
OR2Y1;2.0;15.0;3.0;14.0;0.0;15.0;0.0;1.0;1.0
OR2Z1;2.0;15.0;1.0;14.0;2.0;15.0;0.0;1.0;1.0
OR3A1;9.0;26.0;8.0;22.0;5.0;25.0;2.0;6.0;2.0
OR3A2;9.0;26.0;8.0;22.0;5.0;25.0;2.0;6.0;2.0
OR3A3;9.0;26.0;7.0;23.0;5.0;25.0;2.0;6.0;2.0
OR4A15;5.0;11.0;6.0;10.0;0.0;9.0;2.0;3.0;2.0
OR4A16;5.0;11.0;5.0;10.0;1.0;9.0;2.0;3.0;2.0
OR4A47;5.0;16.0;5.0;15.0;1.0;13.0;2.0;3.0;3.0
OR4A5;4.0;11.0;5.0;10.0;0.0;9.0;2.0;2.0;2.0
OR4B1;6.0;15.0;4.0;15.0;2.0;14.0;2.0;3.0;2.0
OR4C11;4.0;12.0;5.0;11.0;0.0;10.0;2.0;2.0;2.0
OR4C12;5.0;10.0;4.0;10.0;1.0;8.0;2.0;3.0;2.0
OR4C13;6.0;11.0;7.0;10.0;0.0;10.0;2.0;3.0;2.0
OR4C15;4.0;11.0;5.0;10.0;0.0;9.0;2.0;2.0;2.0
OR4C3;6.0;18.0;4.0;18.0;2.0;16.0;2.0;3.0;3.0
OR4C46;5.0;11.0;6.0;10.0;0.0;9.0;3.0;2.0;2.0
OR4C5;2.0;7.0;2.0;7.0;0.0;7.0;0.0;2.0;0.0
OR4C6;5.0;13.0;6.0;11.0;1.0;11.0;2.0;3.0;2.0
OR4D1;3.0;9.0;0.0;9.0;3.0;9.0;2.0;0.0;1.0
OR4D10;6.0;10.0;5.0;9.0;2.0;9.0;2.0;4.0;1.0
OR4D11;6.0;10.0;5.0;9.0;2.0;9.0;2.0;4.0;1.0
OR4D2;3.0;9.0;0.0;9.0;3.0;9.0;2.0;0.0;1.0
OR4D5;8.0;15.0;7.0;15.0;1.0;14.0;2.0;5.0;2.0
OR4D6;5.0;10.0;5.0;9.0;1.0;9.0;2.0;3.0;1.0
OR4D9;5.0;11.0;5.0;10.0;1.0;10.0;2.0;3.0;1.0
OR4E2;5.0;7.0;3.0;7.0;2.0;7.0;1.0;4.0;0.0
OR4F15;2.0;18.0;3.0;16.0;1.0;17.0;0.0;1.0;2.0
OR4F17;2.0;16.0;1.0;15.0;2.0;14.0;0.0;2.0;2.0
OR4F21;3.0;86.0;8.0;81.0;0.0;72.0;0.0;3.0;14.0
OR4F29;2.0;14.0;3.0;13.0;0.0;14.0;0.0;1.0;1.0
OR4F4;2.0;18.0;3.0;16.0;1.0;17.0;0.0;1.0;2.0
OR4F5;2.0;14.0;3.0;13.0;0.0;14.0;0.0;1.0;1.0
OR4F6;2.0;18.0;3.0;16.0;1.0;17.0;0.0;1.0;2.0
OR4K1;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR4K13;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR4K14;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR4K15;5.0;8.0;2.0;8.0;3.0;7.0;1.0;4.0;1.0
OR4K17;5.0;8.0;2.0;8.0;3.0;7.0;1.0;4.0;1.0
OR4K2;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR4K5;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR4L1;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR4M1;4.0;8.0;2.0;8.0;2.0;7.0;1.0;3.0;1.0
OR4N2;5.0;8.0;3.0;8.0;2.0;7.0;2.0;3.0;1.0
