driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
SLC18A2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
SLC18A3;10.0;78.0;2.0;77.0;9.0;9.0;1.0;1.0;77.0
SLC1A1;3.0;31.0;2.0;30.0;2.0;2.0;1.0;0.0;31.0
SLC1A2;0.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0
SLC1A3;6.0;21.0;1.0;20.0;6.0;6.0;0.0;0.0;21.0
SLC1A6;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
SLC22A5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SLC23A1;3.0;8.0;0.0;8.0;3.0;3.0;0.0;0.0;8.0
SLC24A1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SLC25A1;0.0;5.0;1.0;4.0;0.0;0.0;0.0;1.0;4.0
SLC25A10;3.0;11.0;0.0;11.0;3.0;3.0;0.0;0.0;11.0
SLC25A11;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
SLC25A12;1.0;12.0;0.0;12.0;1.0;1.0;0.0;0.0;12.0
SLC25A13;2.0;20.0;1.0;20.0;1.0;1.0;1.0;0.0;20.0
SLC25A17;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
SLC25A3;1.0;12.0;0.0;12.0;1.0;1.0;0.0;0.0;12.0
SLC25A31;2.0;11.0;0.0;11.0;2.0;2.0;0.0;0.0;11.0
SLC25A36;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SLC25A37;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SLC25A4;2.0;38.0;2.0;36.0;2.0;2.0;0.0;1.0;37.0
SLC25A40;7.0;24.0;1.0;23.0;7.0;7.0;0.0;0.0;24.0
SLC25A5;1.0;5.0;0.0;5.0;1.0;1.0;0.0;0.0;5.0
SLC25A6;2.0;16.0;1.0;15.0;2.0;2.0;0.0;0.0;16.0
SLC2A4;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SLC30A5;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
SLC30A6;0.0;8.0;1.0;7.0;0.0;0.0;0.0;1.0;7.0
SLC30A7;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SLC33A1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SLC34A1;2.0;34.0;0.0;34.0;2.0;2.0;0.0;0.0;34.0
SLC3A1;8.0;61.0;2.0;60.0;7.0;7.0;1.0;1.0;60.0
SLC3A2;6.0;44.0;0.0;44.0;6.0;6.0;0.0;0.0;44.0
SLC40A1;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
SLC4A1;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
SLC4A2;2.0;19.0;1.0;18.0;2.0;2.0;0.0;1.0;18.0
SLC4A3;6.0;31.0;1.0;30.0;6.0;6.0;0.0;0.0;31.0
SLC4A4;1.0;17.0;1.0;17.0;0.0;0.0;1.0;0.0;17.0
SLC4A7;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SLC6A3;2.0;8.0;0.0;8.0;2.0;2.0;0.0;0.0;8.0
SLC6A4;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
SLC7A11;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SLC7A5;3.0;26.0;0.0;26.0;3.0;3.0;0.0;0.0;26.0
SLC7A6;2.0;12.0;0.0;12.0;2.0;2.0;0.0;0.0;12.0
SLC7A7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SLC7A8;1.0;7.0;1.0;7.0;0.0;0.0;1.0;0.0;7.0
SLC7A9;4.0;24.0;1.0;23.0;4.0;4.0;0.0;0.0;24.0
SLC9A1;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
SLC9A3R2;1.0;8.0;1.0;8.0;0.0;0.0;1.0;0.0;8.0
SLCO1A2;0.0;4.0;1.0;3.0;0.0;0.0;0.0;1.0;3.0
SLCO3A1;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
SLIT1;0.0;9.0;1.0;8.0;0.0;0.0;0.0;0.0;9.0
SLIT2;1.0;25.0;1.0;24.0;1.0;1.0;0.0;1.0;24.0
SLIT3;2.0;20.0;0.0;20.0;2.0;2.0;0.0;0.0;20.0
SLK;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SLN;2.0;15.0;0.0;15.0;2.0;2.0;0.0;0.0;15.0
SLPI;1.0;7.0;2.0;6.0;0.0;0.0;1.0;1.0;6.0
SLU7;5.0;28.0;2.0;27.0;4.0;4.0;1.0;0.0;28.0
SMAD1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SMAD2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SMAD3;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SMAD4;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SMAD5;11.0;74.0;3.0;72.0;10.0;10.0;1.0;1.0;73.0
SMAD6;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
SMAD7;10.0;85.0;2.0;83.0;10.0;10.0;0.0;1.0;84.0
SMAD9;6.0;55.0;0.0;55.0;6.0;6.0;0.0;0.0;55.0
SMARCA1;2.0;36.0;1.0;35.0;2.0;2.0;0.0;0.0;36.0
SMARCA2;4.0;21.0;0.0;21.0;4.0;4.0;0.0;0.0;21.0
SMARCA4;10.0;68.0;3.0;66.0;9.0;9.0;1.0;1.0;67.0
SMARCA5;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
SMARCB1;6.0;40.0;2.0;39.0;5.0;5.0;1.0;1.0;39.0
SMARCC1;1.0;44.0;0.0;44.0;1.0;1.0;0.0;0.0;44.0
SMARCC2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SMARCD1;3.0;30.0;0.0;30.0;3.0;3.0;0.0;0.0;30.0
SMARCD2;1.0;21.0;1.0;21.0;0.0;0.0;1.0;0.0;21.0
SMARCD3;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
SMARCE1;2.0;19.0;0.0;19.0;2.0;2.0;0.0;0.0;19.0
SMC1A;3.0;32.0;0.0;32.0;3.0;3.0;0.0;0.0;32.0
SMC1B;6.0;37.0;1.0;37.0;5.0;5.0;1.0;0.0;37.0
SMC2;4.0;68.0;2.0;66.0;4.0;4.0;0.0;1.0;67.0
SMC3;2.0;35.0;1.0;34.0;2.0;2.0;0.0;1.0;34.0
SMC4;4.0;27.0;0.0;27.0;4.0;4.0;0.0;0.0;27.0
SMC5;2.0;12.0;1.0;11.0;2.0;2.0;0.0;0.0;12.0
SMC6;2.0;9.0;1.0;8.0;2.0;2.0;0.0;1.0;8.0
SMG1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SMG5;0.0;19.0;0.0;19.0;0.0;0.0;0.0;0.0;19.0
SMG6;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
SMN1;2.0;16.0;1.0;15.0;2.0;2.0;0.0;1.0;15.0
SMNDC1;3.0;11.0;0.0;11.0;3.0;3.0;0.0;0.0;11.0
SMO;3.0;21.0;0.0;21.0;3.0;3.0;0.0;0.0;21.0
SMPD1;9.0;63.0;2.0;62.0;8.0;8.0;1.0;0.0;63.0
SMPD2;2.0;12.0;0.0;12.0;2.0;2.0;0.0;0.0;12.0
SMPD3;3.0;18.0;1.0;18.0;2.0;2.0;1.0;0.0;18.0
SMR3B;0.0;7.0;1.0;6.0;0.0;0.0;0.0;1.0;6.0
SMURF1;2.0;7.0;0.0;7.0;2.0;2.0;0.0;0.0;7.0
SMURF2;4.0;33.0;1.0;32.0;4.0;4.0;0.0;1.0;32.0
SNAI1;1.0;18.0;1.0;17.0;1.0;1.0;0.0;1.0;17.0
SNAI2;0.0;21.0;1.0;20.0;0.0;0.0;0.0;0.0;21.0
SNAI3;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SNAP23;11.0;84.0;3.0;82.0;10.0;10.0;1.0;1.0;83.0
SNAP25;12.0;92.0;2.0;91.0;11.0;11.0;1.0;0.0;92.0
SNAP29;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
SNAPC1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SNAPC2;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
SNAPC3;1.0;23.0;2.0;21.0;1.0;1.0;0.0;1.0;22.0
SNAPC4;8.0;50.0;2.0;49.0;7.0;7.0;1.0;0.0;50.0
SNAPC5;10.0;63.0;3.0;61.0;9.0;9.0;1.0;1.0;62.0
SNCA;9.0;90.0;3.0;88.0;8.0;8.0;1.0;1.0;89.0
SNCAIP;2.0;13.0;0.0;13.0;2.0;2.0;0.0;0.0;13.0
SNCB;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
SND1;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
SNF8;5.0;53.0;1.0;52.0;5.0;5.0;0.0;0.0;53.0
SNIP1;2.0;9.0;0.0;9.0;2.0;2.0;0.0;0.0;9.0
SNRK;3.0;33.0;0.0;33.0;3.0;3.0;0.0;0.0;33.0
SNRNP200;3.0;18.0;1.0;18.0;2.0;2.0;1.0;0.0;18.0
SNRNP25;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SNRNP40;2.0;37.0;1.0;36.0;2.0;2.0;0.0;0.0;37.0
SNRNP70;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SNRPA;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
SNRPA1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SNRPB;0.0;16.0;0.0;16.0;0.0;0.0;0.0;0.0;16.0
SNRPB2;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
SNRPD1;1.0;14.0;1.0;14.0;0.0;0.0;1.0;0.0;14.0
SNRPD2;3.0;48.0;1.0;47.0;3.0;3.0;0.0;1.0;47.0
SNRPD3;5.0;44.0;3.0;42.0;4.0;4.0;1.0;1.0;43.0
SNRPE;12.0;86.0;2.0;85.0;11.0;11.0;1.0;1.0;85.0
SNRPF;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
SNRPG;2.0;18.0;0.0;18.0;2.0;2.0;0.0;0.0;18.0
SNRPN;2.0;19.0;0.0;19.0;2.0;2.0;0.0;0.0;19.0
SNTA1;2.0;3.0;0.0;3.0;2.0;2.0;0.0;0.0;3.0
SNTB1;8.0;73.0;2.0;71.0;8.0;8.0;0.0;1.0;72.0
SNTB2;1.0;21.0;1.0;20.0;1.0;1.0;0.0;0.0;21.0
SNUPN;12.0;75.0;3.0;73.0;11.0;11.0;1.0;1.0;74.0
SNW1;5.0;36.0;2.0;35.0;4.0;4.0;1.0;0.0;36.0
SNX1;1.0;32.0;1.0;31.0;1.0;1.0;0.0;1.0;31.0
SNX17;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
SNX2;11.0;82.0;3.0;80.0;10.0;10.0;1.0;1.0;81.0
SNX3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
SNX32;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
SNX4;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
SNX5;1.0;20.0;0.0;20.0;1.0;1.0;0.0;0.0;20.0
SNX6;2.0;7.0;0.0;7.0;2.0;2.0;0.0;0.0;7.0
SNX9;2.0;24.0;0.0;24.0;2.0;2.0;0.0;0.0;24.0
SOCS1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SOCS2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SOCS3;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SOCS4;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SOCS5;11.0;93.0;3.0;91.0;10.0;10.0;1.0;1.0;92.0
SOCS7;11.0;93.0;2.0;91.0;11.0;11.0;0.0;1.0;92.0
SOD1;2.0;19.0;0.0;19.0;2.0;2.0;0.0;0.0;19.0
SOD3;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
SORBS1;4.0;38.0;3.0;36.0;3.0;3.0;1.0;1.0;37.0
SORBS3;2.0;16.0;0.0;16.0;2.0;2.0;0.0;0.0;16.0
SORL1;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
SORT1;9.0;58.0;3.0;56.0;8.0;8.0;1.0;1.0;57.0
SOS1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SOS2;7.0;58.0;1.0;57.0;7.0;7.0;0.0;1.0;57.0
SOSTDC1;2.0;12.0;0.0;12.0;2.0;2.0;0.0;0.0;12.0
SOX10;10.0;91.0;3.0;89.0;9.0;9.0;1.0;1.0;90.0
SOX15;1.0;17.0;0.0;17.0;1.0;1.0;0.0;0.0;17.0
SOX17;1.0;11.0;1.0;11.0;0.0;0.0;1.0;0.0;11.0
SOX2;2.0;7.0;1.0;7.0;1.0;1.0;1.0;0.0;7.0
SOX8;1.0;21.0;1.0;20.0;1.0;1.0;0.0;0.0;21.0
SP1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SP100;2.0;9.0;0.0;9.0;2.0;2.0;0.0;0.0;9.0
SP110;2.0;13.0;1.0;13.0;1.0;1.0;1.0;0.0;13.0
SP140;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
SP2;6.0;43.0;2.0;41.0;6.0;6.0;0.0;1.0;42.0
SP3;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SP4;6.0;47.0;3.0;45.0;5.0;5.0;1.0;1.0;46.0
SP8;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
SPA17;2.0;29.0;0.0;29.0;2.0;2.0;0.0;0.0;29.0
SPAG16;2.0;9.0;0.0;9.0;2.0;2.0;0.0;0.0;9.0
SPAG4;4.0;16.0;1.0;16.0;3.0;3.0;1.0;0.0;16.0
SPAG6;2.0;8.0;1.0;8.0;1.0;1.0;1.0;0.0;8.0
SPARC;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
SPARCL1;6.0;27.0;0.0;27.0;6.0;6.0;0.0;0.0;27.0
SPATA5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
SPATA5L1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SPC24;2.0;19.0;0.0;19.0;2.0;2.0;0.0;0.0;19.0
SPC25;5.0;43.0;1.0;42.0;5.0;5.0;0.0;0.0;43.0
SPCS1;8.0;52.0;3.0;50.0;7.0;7.0;1.0;1.0;51.0
SPCS2;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
SPCS3;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
SPDEF;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SPG20;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SPG7;4.0;22.0;2.0;21.0;3.0;3.0;1.0;0.0;22.0
SPHK1;0.0;24.0;1.0;23.0;0.0;0.0;0.0;0.0;24.0
SPHK2;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
SPI1;10.0;84.0;3.0;82.0;9.0;9.0;1.0;1.0;83.0
SPIB;2.0;13.0;0.0;13.0;2.0;2.0;0.0;0.0;13.0
SPIC;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SPINK1;3.0;22.0;1.0;21.0;3.0;3.0;0.0;1.0;21.0
SPINT1;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
SPINT2;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
SPN;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
SPOCK2;4.0;38.0;2.0;36.0;4.0;4.0;0.0;1.0;37.0
SPOCK3;5.0;26.0;1.0;26.0;4.0;4.0;1.0;0.0;26.0
SPOP;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
SPP1;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
SPRR2A;10.0;80.0;1.0;80.0;9.0;9.0;1.0;0.0;80.0
SPRR3;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
SPRY1;4.0;39.0;1.0;39.0;3.0;3.0;1.0;0.0;39.0
SPRY2;10.0;53.0;2.0;52.0;9.0;9.0;1.0;1.0;52.0
SPRY3;7.0;39.0;2.0;38.0;6.0;6.0;1.0;0.0;39.0
SPRY4;1.0;12.0;0.0;12.0;1.0;1.0;0.0;0.0;12.0
SPTA1;2.0;13.0;0.0;13.0;2.0;2.0;0.0;0.0;13.0
SPTAN1;10.0;60.0;3.0;58.0;9.0;9.0;1.0;1.0;59.0
SPTBN2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SPTBN4;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
SPTBN5;1.0;15.0;1.0;15.0;0.0;0.0;1.0;0.0;15.0
SPTLC1;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
SPTLC2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
SPTLC3;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
SQSTM1;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
SRA1;1.0;20.0;1.0;20.0;0.0;0.0;1.0;0.0;20.0
SRC;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SRCAP;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
SREBF1;3.0;30.0;2.0;28.0;3.0;3.0;0.0;1.0;29.0
SREBF2;4.0;45.0;2.0;44.0;3.0;3.0;1.0;1.0;44.0
SRF;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
SRGAP1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SRGAP3;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SRGN;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
SRI;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SRMS;9.0;36.0;2.0;35.0;8.0;8.0;1.0;1.0;35.0
SRP54;2.0;8.0;1.0;7.0;2.0;2.0;0.0;1.0;7.0
SRP68;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
SRP72;10.0;84.0;3.0;82.0;9.0;9.0;1.0;1.0;83.0
SRP9;1.0;39.0;1.0;38.0;1.0;1.0;0.0;1.0;38.0
SRPK1;2.0;16.0;1.0;15.0;2.0;2.0;0.0;1.0;15.0
SRPK2;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
SRPK3;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
SRPRB;3.0;5.0;1.0;4.0;3.0;3.0;0.0;0.0;5.0
SRPX;2.0;26.0;1.0;25.0;2.0;2.0;0.0;0.0;26.0
SRR;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
SRRM1;2.0;47.0;2.0;45.0;2.0;2.0;0.0;1.0;46.0
SSB;9.0;73.0;3.0;71.0;8.0;8.0;1.0;1.0;72.0
SSBP1;2.0;21.0;0.0;21.0;2.0;2.0;0.0;0.0;21.0
SSH1;0.0;6.0;1.0;5.0;0.0;0.0;0.0;0.0;6.0
SSH2;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
SSH3;6.0;30.0;0.0;30.0;6.0;6.0;0.0;0.0;30.0
SSPN;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
SSR1;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
SSR2;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
SSR3;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
SSR4;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
SSRP1;5.0;51.0;0.0;51.0;5.0;5.0;0.0;0.0;51.0
SST;4.0;51.0;1.0;50.0;4.0;4.0;0.0;0.0;51.0
SSTR1;4.0;20.0;0.0;20.0;4.0;4.0;0.0;0.0;20.0
SSTR2;7.0;68.0;3.0;66.0;6.0;6.0;1.0;1.0;67.0
SSTR3;10.0;83.0;3.0;81.0;9.0;9.0;1.0;1.0;82.0
SSTR4;10.0;36.0;1.0;36.0;9.0;9.0;1.0;0.0;36.0
SSTR5;9.0;77.0;3.0;75.0;8.0;8.0;1.0;1.0;76.0
SSU72;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
ST13;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
ST14;0.0;12.0;1.0;11.0;0.0;0.0;0.0;1.0;11.0
ST6GAL1;5.0;22.0;1.0;22.0;4.0;4.0;1.0;0.0;22.0
STAB1;2.0;23.0;1.0;23.0;1.0;1.0;1.0;0.0;23.0
STAG1;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
STAG2;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
STAM;1.0;11.0;0.0;11.0;1.0;1.0;0.0;0.0;11.0
STAM2;4.0;49.0;1.0;48.0;4.0;4.0;0.0;0.0;49.0
STAR;11.0;78.0;3.0;76.0;10.0;10.0;1.0;1.0;77.0
STARD13;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
STARD5;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
STARD8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
STAT1;10.0;74.0;2.0;73.0;9.0;9.0;1.0;1.0;73.0
STAT2;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
STAT3;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
STAT4;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
STAT5A;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
STAT5B;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
STAT6;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
STIL;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
STIP1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
STK11;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
STK16;4.0;31.0;1.0;31.0;3.0;3.0;1.0;0.0;31.0
STK17A;3.0;24.0;0.0;24.0;3.0;3.0;0.0;0.0;24.0
STK17B;1.0;17.0;1.0;17.0;0.0;0.0;1.0;0.0;17.0
STK24;10.0;71.0;3.0;69.0;9.0;9.0;1.0;1.0;70.0
STK25;11.0;81.0;3.0;79.0;10.0;10.0;1.0;1.0;80.0
STK3;9.0;50.0;3.0;48.0;8.0;8.0;1.0;1.0;49.0
STK36;2.0;32.0;2.0;30.0;2.0;2.0;0.0;1.0;31.0
STK38;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
STK38L;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
STK39;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
STK4;7.0;57.0;3.0;55.0;6.0;6.0;1.0;1.0;56.0
STMN2;1.0;16.0;0.0;16.0;1.0;1.0;0.0;0.0;16.0
STON1;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0
STRADA;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
STRADB;2.0;15.0;0.0;15.0;2.0;2.0;0.0;0.0;15.0
STRAP;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
STRN3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
STRN4;9.0;75.0;2.0;73.0;9.0;9.0;0.0;1.0;74.0
STT3A;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
STT3B;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
STUB1;2.0;11.0;0.0;11.0;2.0;2.0;0.0;0.0;11.0
STX10;1.0;22.0;1.0;21.0;1.0;1.0;0.0;0.0;22.0
STX12;2.0;29.0;2.0;28.0;1.0;1.0;1.0;0.0;29.0
STX16;5.0;22.0;0.0;22.0;5.0;5.0;0.0;0.0;22.0
STX18;0.0;6.0;1.0;5.0;0.0;0.0;0.0;1.0;5.0
STX1A;10.0;63.0;3.0;61.0;9.0;9.0;1.0;1.0;62.0
STX1B;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
STX2;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
STX3;3.0;9.0;0.0;9.0;3.0;3.0;0.0;0.0;9.0
STX4;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
STX5;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
STX6;5.0;54.0;2.0;53.0;4.0;4.0;1.0;0.0;54.0
STX7;11.0;86.0;2.0;85.0;10.0;10.0;1.0;1.0;85.0
STX8;2.0;8.0;0.0;8.0;2.0;2.0;0.0;0.0;8.0
STXBP1;10.0;90.0;3.0;88.0;9.0;9.0;1.0;1.0;89.0
STXBP2;4.0;30.0;1.0;29.0;4.0;4.0;0.0;0.0;30.0
STXBP3;4.0;36.0;1.0;36.0;3.0;3.0;1.0;0.0;36.0
STXBP4;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
SUB1;1.0;7.0;1.0;6.0;1.0;1.0;0.0;1.0;6.0
SUCLA2;1.0;17.0;0.0;17.0;1.0;1.0;0.0;0.0;17.0
SUCLG1;9.0;59.0;3.0;57.0;8.0;8.0;1.0;1.0;58.0
SUCLG2;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
SUFU;9.0;49.0;2.0;48.0;8.0;8.0;1.0;0.0;49.0
SULT1A1;0.0;6.0;1.0;5.0;0.0;0.0;0.0;1.0;5.0
SULT1A2;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
SULT1A3;2.0;6.0;0.0;6.0;2.0;2.0;0.0;0.0;6.0
SULT1E1;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
SULT2B1;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
SUMO1;8.0;76.0;3.0;74.0;7.0;7.0;1.0;1.0;75.0
SUMO2;10.0;80.0;3.0;78.0;9.0;9.0;1.0;1.0;79.0
SUMO3;1.0;15.0;0.0;15.0;1.0;1.0;0.0;0.0;15.0
SUPT16H;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
SUPT3H;4.0;35.0;0.0;35.0;4.0;4.0;0.0;0.0;35.0
SUPT4H1;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
SUPT5H;6.0;56.0;2.0;54.0;6.0;6.0;0.0;1.0;55.0
SUPT7L;1.0;31.0;1.0;30.0;1.0;1.0;0.0;1.0;30.0
